vertex start_time finish_time proc_num
output_documentation_00001627 74.3116666666667 111.4675 3
trim_galore_00001620 68673.8458333333 85842.3072916667 31
get_software_versions_00001618 74.3116666666667 111.4675 2
fastqc_00001616 99.0822222222222 10450.05 16
output_documentation_00001615 74.3116666666667 111.4675 1
trim_galore_00001608 68678.4903125 85846.9517708333 34
get_software_versions_00001606 74.3116666666667 111.4675 0
fastqc_00001604 99.0822222222222 10450.05 17
output_documentation_00001603 111.4675 148.623333333333 5
trim_galore_00001596 70614.6522916667 87783.11375 33
get_software_versions_00001594 111.4675 148.623333333333 4
fastqc_00001592 10363.3530555556 15538.8369444444 18
output_documentation_00001591 111.4675 148.623333333333 3
trim_galore_00001584 70623.94125 87792.4027083333 32
get_software_versions_00001582 111.4675 148.623333333333 2
fastqc_00001580 10363.3530555556 15538.8369444444 19
output_documentation_00001579 111.4675 148.623333333333 1
trim_galore_00001572 72560.1032291667 89728.5646875 30
get_software_versions_00001570 111.4675 148.623333333333 0
fastqc_00001568 10363.3530555556 15538.8369444444 20
output_documentation_00001567 148.623333333333 185.779166666667 5
trim_galore_00001560 10425.2794444444 101990.407222222 12
get_software_versions_00001558 148.623333333333 185.779166666667 4
fastqc_00001556 10363.3530555556 15538.8369444444 21
output_documentation_00001555 148.623333333333 185.779166666667 3
trim_galore_00001548 10425.2794444444 101990.407222222 15
get_software_versions_00001546 148.623333333333 185.779166666667 2
fastqc_00001544 10363.3530555556 15538.8369444444 22
output_documentation_00001543 148.623333333333 185.779166666667 1
trim_galore_00001536 10450.05 102015.177777778 13
get_software_versions_00001534 148.623333333333 185.779166666667 0
fastqc_00001532 7781.80375 15545.0295833333 24
output_documentation_00001531 185.779166666667 222.935 5
trim_galore_00001524 10450.05 102015.177777778 14
get_software_versions_00001522 185.779166666667 222.935 4
fastqc_00001520 7781.80375 15545.0295833333 25
output_documentation_00001519 185.779166666667 222.935 3
trim_galore_00001512 10450.05 102015.177777778 16
get_software_versions_00001510 185.779166666667 222.935 2
fastqc_00001508 7781.80375 15545.0295833333 26
output_documentation_00001507 185.779166666667 222.935 1
trim_galore_00001500 10450.05 102015.177777778 17
get_software_versions_00001498 185.779166666667 222.935 0
fastqc_00001496 10375.7383333333 15551.2222222222 23
output_documentation_00001495 222.935 260.090833333333 5
trim_galore_00001488 85842.3072916667 103010.76875 35
get_software_versions_00001486 222.935 260.090833333333 4
fastqc_00001484 7800.38166666667 15563.6075 29
output_documentation_00001483 222.935 260.090833333333 3
trim_galore_00001476 85842.3072916667 103010.76875 31
get_software_versions_00001474 222.935 260.090833333333 2
fastqc_00001472 7800.38166666667 15563.6075 27
output_documentation_00001471 222.935 260.090833333333 1
trim_galore_00001464 85846.9517708333 103015.413229167 34
get_software_versions_00001462 222.935 260.090833333333 0
fastqc_00001460 7800.38166666667 15563.6075 28
output_documentation_00001459 260.090833333333 297.246666666667 5
trim_galore_00001452 87783.11375 104951.575208333 33
get_software_versions_00001450 260.090833333333 297.246666666667 4
fastqc_00001448 260.090833333333 15786.5425 3
output_documentation_00001447 260.090833333333 297.246666666667 2
trim_galore_00001440 87792.4027083333 104960.864166667 32
get_software_versions_00001438 260.090833333333 297.246666666667 1
fastqc_00001436 260.090833333333 15786.5425 0
output_documentation_00001435 297.246666666667 334.4025 5
trim_galore_00001428 89728.5646875 106897.026145833 30
get_software_versions_00001426 297.246666666667 334.4025 4
fastqc_00001424 297.246666666667 15823.6983333333 2
output_documentation_00001423 297.246666666667 334.4025 1
trim_galore_00001416 103010.76875 120179.230208333 35
get_software_versions_00001414 334.4025 371.558333333333 5
fastqc_00001412 334.4025 15860.8541666667 4
output_documentation_00001411 334.4025 371.558333333333 1
trim_galore_00001404 103010.76875 120179.230208333 31
get_software_versions_00001402 371.558333333333 408.714166666667 5
fastqc_00001400 371.558333333333 15898.01 1
output_documentation_00001399 408.714166666667 445.87 5
trim_galore_00001392 103015.413229167 120183.8746875 34
get_software_versions_00001390 445.87 483.025833333333 5
fastqc_00001388 483.025833333333 16009.4775 5
output_documentation_00001387 15538.8369444444 15551.2222222222 18
trim_galore_00001380 104951.575208333 122120.036666667 33
get_software_versions_00001378 15538.8369444444 15551.2222222222 19
fastqc_00001376 17168.4614583333 19109.2679166667 9
output_documentation_00001375 15538.8369444444 15551.2222222222 20
trim_galore_00001368 104960.864166667 122129.325625 32
get_software_versions_00001366 15538.8369444444 15551.2222222222 21
fastqc_00001364 17173.1059375 19113.9123958333 8
output_documentation_00001363 15538.8369444444 15551.2222222222 22
trim_galore_00001356 106897.026145833 124065.487604167 30
get_software_versions_00001354 15551.2222222222 15563.6075 18
fastqc_00001352 17177.7504166667 19118.556875 10
output_documentation_00001351 15551.2222222222 15563.6075 19
trim_galore_00001344 120179.230208333 137347.691666667 35
get_software_versions_00001342 15551.2222222222 15563.6075 20
fastqc_00001340 15551.2222222222 20726.7061111111 21
output_documentation_00001339 15551.2222222222 15563.6075 22
trim_galore_00001332 120179.230208333 137347.691666667 31
get_software_versions_00001330 15551.2222222222 15563.6075 23
fastqc_00001328 15563.6075 20739.0913888889 18
output_documentation_00001327 15545.0295833333 15563.6075 24
trim_galore_00001320 120183.8746875 137352.336145833 34
get_software_versions_00001318 15545.0295833333 15563.6075 25
fastqc_00001316 15563.6075 20739.0913888889 19
output_documentation_00001315 15545.0295833333 15563.6075 26
trim_galore_00001308 122120.036666667 139288.498125 33
get_software_versions_00001306 15563.6075 15575.9927777778 20
fastqc_00001304 15563.6075 20739.0913888889 22
output_documentation_00001303 15563.6075 15575.9927777778 23
trim_galore_00001296 122129.325625 139297.787083333 32
get_software_versions_00001294 15563.6075 15582.1854166667 29
fastqc_00001292 15575.9927777778 20751.4766666667 20
output_documentation_00001291 15563.6075 15582.1854166667 27
trim_galore_00001284 124065.487604167 141233.9490625 30
get_software_versions_00001282 15563.6075 15582.1854166667 28
fastqc_00001280 15575.9927777778 20751.4766666667 23
output_documentation_00001279 15563.6075 15582.1854166667 24
trim_galore_00001272 101990.407222222 193555.535 12
get_software_versions_00001270 15563.6075 15582.1854166667 25
fastqc_00001268 19109.2679166667 21050.074375 9
output_documentation_00001267 15563.6075 15582.1854166667 26
trim_galore_00001260 101990.407222222 193555.535 15
get_software_versions_00001258 15582.1854166667 15600.7633333333 29
fastqc_00001256 19109.2679166667 21050.074375 7
output_documentation_00001255 15582.1854166667 15600.7633333333 27
trim_galore_00001248 102015.177777778 193580.305555556 13
get_software_versions_00001246 15582.1854166667 15600.7633333333 28
fastqc_00001244 19113.9123958333 21054.7188541667 8
output_documentation_00001243 15582.1854166667 15600.7633333333 24
trim_galore_00001236 102015.177777778 193580.305555556 14
get_software_versions_00001234 15582.1854166667 15600.7633333333 25
fastqc_00001232 19118.556875 21059.3633333333 10
output_documentation_00001231 15582.1854166667 15600.7633333333 26
trim_galore_00001224 102015.177777778 193580.305555556 16
get_software_versions_00001222 15600.7633333333 15619.34125 29
fastqc_00001220 21050.074375 22990.8808333333 11
output_documentation_00001219 15600.7633333333 15619.34125 27
trim_galore_00001212 102015.177777778 193580.305555556 17
get_software_versions_00001210 15600.7633333333 15619.34125 28
fastqc_00001208 21050.074375 22990.8808333333 9
output_documentation_00001207 15600.7633333333 15619.34125 24
trim_galore_00001200 4575504.27261886 4609841.19553553 35
get_software_versions_00001198 15600.7633333333 15619.34125 25
fastqc_00001196 21050.074375 22990.8808333333 7
output_documentation_00001195 15600.7633333333 15619.34125 26
trim_galore_00001188 4575504.27261886 4609841.19553553 31
get_software_versions_00001186 15619.34125 15637.9191666667 29
fastqc_00001184 21054.7188541667 22995.5253125 8
output_documentation_00001183 15619.34125 15637.9191666667 27
trim_galore_00001176 4575504.27261886 4609845.84001469 34
get_software_versions_00001174 15619.34125 15637.9191666667 28
fastqc_00001172 21059.3633333333 23000.1697916667 10
output_documentation_00001171 15619.34125 15637.9191666667 24
trim_galore_00001164 4575504.27261886 4611782.00199386 33
get_software_versions_00001162 15619.34125 15637.9191666667 25
fastqc_00001160 21059.3633333333 23000.1697916667 6
output_documentation_00001159 15619.34125 15637.9191666667 26
trim_galore_00001152 4575504.27261886 4611791.29095219 32
get_software_versions_00001150 15637.9191666667 15656.4970833333 29
fastqc_00001148 15637.9191666667 23401.145 24
output_documentation_00001147 15637.9191666667 15656.4970833333 27
trim_galore_00001140 4575504.27261886 4613727.45293136 30
get_software_versions_00001138 15637.9191666667 15656.4970833333 28
fastqc_00001136 15637.9191666667 23401.145 25
output_documentation_00001135 15637.9191666667 15656.4970833333 26
trim_galore_00001128 6577287.39188961 6770842.92688961 12
get_software_versions_00001126 15656.4970833333 15675.075 29
fastqc_00001124 15656.4970833333 23419.7229166667 27
output_documentation_00001123 15656.4970833333 15675.075 28
trim_galore_00001116 6577287.39188961 6770842.92688961 15
get_software_versions_00001114 15656.4970833333 15675.075 26
fastqc_00001112 15675.075 23438.3008333333 29
output_documentation_00001111 15675.075 15693.6529166667 28
trim_galore_00001104 6577287.39188961 6770867.69744517 13
get_software_versions_00001102 15675.075 15693.6529166667 26
fastqc_00001100 15693.6529166667 23456.87875 28
output_documentation_00001099 15693.6529166667 15712.2308333333 26
trim_galore_00001092 6577287.39188961 6770867.69744517 14
get_software_versions_00001090 15712.2308333333 15730.80875 26
fastqc_00001088 15730.80875 23494.0345833333 26
output_documentation_00001087 15786.5425 15823.6983333333 3
trim_galore_00001080 6577287.39188961 6770867.69744517 16
get_software_versions_00001078 15786.5425 15823.6983333333 0
fastqc_00001076 22990.8808333333 24931.6872916667 11
output_documentation_00001075 15823.6983333333 15860.8541666667 2
trim_galore_00001068 6577287.39188961 6770867.69744517 17
get_software_versions_00001066 15823.6983333333 15860.8541666667 3
fastqc_00001064 22990.8808333333 24931.6872916667 9
output_documentation_00001063 15823.6983333333 15860.8541666667 0
trim_galore_00001056 7342088.25141166 7376425.17432833 9
get_software_versions_00001054 15860.8541666667 15898.01 4
fastqc_00001052 22990.8808333333 24931.6872916667 7
output_documentation_00001051 15860.8541666667 15898.01 2
trim_galore_00001044 7342088.25141166 7376429.81880749 8
get_software_versions_00001042 15860.8541666667 15898.01 3
fastqc_00001040 23000.1697916667 24940.97625 10
output_documentation_00001039 15860.8541666667 15898.01 0
trim_galore_00001032 7342088.25141166 7376434.46328666 10
get_software_versions_00001030 15898.01 15935.1658333333 1
fastqc_00001028 23000.1697916667 24940.97625 6
output_documentation_00001027 15898.01 15935.1658333333 4
trim_galore_00001020 7342088.25141166 7378365.98078666 7
get_software_versions_00001018 15898.01 15935.1658333333 2
fastqc_00001016 20726.7061111111 25902.19 21
output_documentation_00001015 15898.01 15935.1658333333 3
trim_galore_00001008 7342088.25141166 7380306.78724499 11
get_software_versions_00001006 15898.01 15935.1658333333 0
fastqc_00001004 20739.0913888889 25914.5752777778 18
output_documentation_00001003 15935.1658333333 15972.3216666667 1
trim_galore_00000996 7342088.25141166 7380316.07620332 6
get_software_versions_00000994 15935.1658333333 15972.3216666667 4
fastqc_00000992 20739.0913888889 25914.5752777778 19
output_documentation_00000991 15935.1658333333 15972.3216666667 2
trim_galore_00000984 9168177.00669605 9185345.46815439 35
get_software_versions_00000982 15935.1658333333 15972.3216666667 3
fastqc_00000980 20739.0913888889 25914.5752777778 22
output_documentation_00000979 15935.1658333333 15972.3216666667 0
trim_galore_00000972 9168177.00669605 9185345.46815439 31
get_software_versions_00000970 15972.3216666667 16009.4775 1
fastqc_00000968 20751.4766666667 25926.9605555555 20
output_documentation_00000967 15972.3216666667 16009.4775 4
trim_galore_00000960 9168181.65117522 9185350.11263355 34
get_software_versions_00000958 15972.3216666667 16009.4775 2
fastqc_00000956 20751.4766666667 25926.9605555555 23
output_documentation_00000955 15972.3216666667 16009.4775 3
trim_galore_00000948 9170117.81315438 9187286.27461272 33
get_software_versions_00000946 15972.3216666667 16009.4775 0
fastqc_00000944 25902.19 31077.6738888889 21
output_documentation_00000943 16009.4775 16046.6333333333 5
trim_galore_00000936 9170127.10211272 9187295.56357105 32
get_software_versions_00000934 16009.4775 16046.6333333333 1
fastqc_00000932 25914.5752777778 31090.0591666667 18
output_documentation_00000931 16009.4775 16046.6333333333 4
trim_galore_00000924 9172063.26409188 9189231.72555022 30
get_software_versions_00000922 16009.4775 16046.6333333333 2
fastqc_00000920 25914.5752777778 31090.0591666667 19
output_documentation_00000919 16009.4775 16046.6333333333 3
trim_galore_00000912 13256565.1910014 13348130.3187792 12
get_software_versions_00000910 16009.4775 16046.6333333333 0
fastqc_00000908 25914.5752777778 31090.0591666667 22
output_documentation_00000907 16046.6333333333 16083.7891666667 5
trim_galore_00000900 13256565.1910014 13348130.3187792 15
get_software_versions_00000898 16046.6333333333 16083.7891666667 1
fastqc_00000896 25926.9605555555 31102.4444444444 20
output_documentation_00000895 16046.6333333333 16083.7891666667 4
trim_galore_00000888 13256589.961557 13348155.0893348 13
get_software_versions_00000886 16046.6333333333 16083.7891666667 2
fastqc_00000884 25926.9605555555 31102.4444444444 23
output_documentation_00000883 16046.6333333333 16083.7891666667 3
trim_galore_00000876 13256589.961557 13348155.0893348 14
get_software_versions_00000874 16046.6333333333 16083.7891666667 0
fastqc_00000872 23401.145 31164.3708333333 24
output_documentation_00000871 16083.7891666667 16120.945 5
trim_galore_00000864 13256589.961557 13348155.0893348 16
get_software_versions_00000862 16083.7891666667 16120.945 1
fastqc_00000860 23401.145 31164.3708333333 25
output_documentation_00000859 16083.7891666667 16120.945 4
trim_galore_00000852 13256589.961557 13348155.0893348 17
get_software_versions_00000850 16083.7891666667 16120.945 2
fastqc_00000848 23419.7229166667 31182.94875 27
output_documentation_00000847 16083.7891666667 16120.945 3
trim_galore_00000840 13743681.2793149 13760849.7407732 35
get_software_versions_00000838 16083.7891666667 16120.945 0
fastqc_00000836 23438.3008333333 31201.5266666667 29
output_documentation_00000835 16120.945 16158.1008333333 5
trim_galore_00000828 13743681.2793149 13760849.7407732 31
get_software_versions_00000826 16120.945 16158.1008333333 1
fastqc_00000824 23456.87875 31220.1045833333 28
output_documentation_00000823 16120.945 16158.1008333333 4
trim_galore_00000816 13743685.9237941 13760854.3852524 34
get_software_versions_00000814 16120.945 16158.1008333333 2
fastqc_00000812 23494.0345833333 31257.2604166667 26
output_documentation_00000811 16120.945 16158.1008333333 3
trim_galore_00000804 13745622.0857732 13762790.5472316 33
get_software_versions_00000802 16120.945 16158.1008333333 0
fastqc_00000800 16158.1008333333 31684.5525 5
output_documentation_00000799 16158.1008333333 16195.2566666667 1
trim_galore_00000792 13745631.3747316 13762799.8361899 32
get_software_versions_00000790 16158.1008333333 16195.2566666667 4
fastqc_00000788 16158.1008333333 31684.5525 3
output_documentation_00000787 16158.1008333333 16195.2566666667 2
trim_galore_00000780 13747567.5367107 13764735.9981691 30
get_software_versions_00000778 16158.1008333333 16195.2566666667 0
fastqc_00000776 16195.2566666667 31721.7083333333 1
output_documentation_00000775 16195.2566666667 16232.4125 4
trim_galore_00000768 14701344.9642816 14735681.8871983 9
get_software_versions_00000766 16195.2566666667 16232.4125 2
fastqc_00000764 16195.2566666667 31721.7083333333 0
output_documentation_00000763 16232.4125 16269.5683333333 4
trim_galore_00000756 14701349.6087608 14735686.5316775 8
get_software_versions_00000754 16232.4125 16269.5683333333 2
fastqc_00000752 16269.5683333333 31796.02 4
output_documentation_00000751 16269.5683333333 16306.7241666667 2
trim_galore_00000744 14701354.25324 14735691.1761566 10
get_software_versions_00000742 16306.7241666667 16343.88 2
fastqc_00000740 16343.88 31870.3316666667 2
output_documentation_00000739 31077.6738888889 31090.0591666667 21
trim_galore_00000732 14703285.77074 14737622.6936566 7
get_software_versions_00000730 31090.0591666667 31102.4444444444 18
fastqc_00000728 31090.0591666667 36265.5430555556 19
output_documentation_00000727 31090.0591666667 31102.4444444444 22
trim_galore_00000720 14705226.5771983 14739563.500115 11
get_software_versions_00000718 31090.0591666667 31102.4444444444 21
fastqc_00000716 31102.4444444444 36277.9283333333 18
output_documentation_00000715 31102.4444444444 31114.8297222222 20
trim_galore_00000708 14705235.8661566 14739572.7890733 6
get_software_versions_00000706 31102.4444444444 31114.8297222222 22
fastqc_00000704 31102.4444444444 36277.9283333333 21
output_documentation_00000703 31102.4444444444 31114.8297222222 23
trim_galore_00000696 18319185.5519338 18336354.0133921 35
get_software_versions_00000694 31114.8297222222 31127.215 20
fastqc_00000692 31114.8297222222 36290.3136111111 22
output_documentation_00000691 31114.8297222222 31127.215 23
trim_galore_00000684 18319185.5519338 18336354.0133921 31
get_software_versions_00000682 31127.215 31139.6002777778 20
fastqc_00000680 31127.215 36302.6988888889 23
output_documentation_00000679 31139.6002777778 31151.9855555556 20
trim_galore_00000672 18319190.1964129 18336358.6578713 34
get_software_versions_00000670 31151.9855555556 31164.3708333333 20
fastqc_00000668 31164.3708333333 36339.8547222222 20
output_documentation_00000667 31164.3708333333 31182.94875 24
trim_galore_00000660 18321126.3583921 18338294.8198504 33
get_software_versions_00000658 31164.3708333333 31182.94875 25
fastqc_00000656 31182.94875 38946.1745833333 24
output_documentation_00000655 31182.94875 31201.5266666667 25
trim_galore_00000648 18321135.6473504 18338304.1088088 32
get_software_versions_00000646 31182.94875 31201.5266666667 27
fastqc_00000644 31201.5266666667 38964.7525 25
output_documentation_00000643 31201.5266666667 31220.1045833333 27
trim_galore_00000636 18323071.8093296 18340240.2707879 30
get_software_versions_00000634 31201.5266666667 31220.1045833333 29
fastqc_00000632 31220.1045833333 38983.3304166667 29
output_documentation_00000631 31220.1045833333 31238.6825 27
trim_galore_00000624 19833852.5828911 19925417.7106688 12
get_software_versions_00000622 31220.1045833333 31238.6825 28
fastqc_00000620 31238.6825 39001.9083333333 27
output_documentation_00000619 31238.6825 31257.2604166667 28
trim_galore_00000612 19833852.5828911 19925417.7106688 15
get_software_versions_00000610 31257.2604166667 31275.8383333333 28
fastqc_00000608 31257.2604166667 39020.48625 26
output_documentation_00000607 31275.8383333333 31294.41625 28
trim_galore_00000600 19833877.3534466 19925442.4812244 13
get_software_versions_00000598 31294.41625 31312.9941666667 28
fastqc_00000596 31312.9941666667 39076.22 28
output_documentation_00000595 31684.5525 31721.7083333333 5
trim_galore_00000588 19833877.3534466 19925442.4812244 14
get_software_versions_00000586 31684.5525 31721.7083333333 3
fastqc_00000584 36265.5430555556 41441.0269444444 19
output_documentation_00000583 31721.7083333333 31758.8641666667 5
trim_galore_00000576 19833877.3534466 19925442.4812244 16
get_software_versions_00000574 31721.7083333333 31758.8641666667 1
fastqc_00000572 36277.9283333333 41453.4122222222 18
output_documentation_00000571 31721.7083333333 31758.8641666667 3
trim_galore_00000564 19833877.3534466 19925442.4812244 17
get_software_versions_00000562 31721.7083333333 31758.8641666667 0
fastqc_00000560 36277.9283333333 41453.4122222222 21
output_documentation_00000559 31758.8641666667 31796.02 5
trim_galore_00000552 22060601.6771516 22094938.6000683 9
get_software_versions_00000550 31758.8641666667 31796.02 1
fastqc_00000548 36290.3136111111 41465.7975 22
output_documentation_00000547 31758.8641666667 31796.02 3
trim_galore_00000540 22060606.3216308 22094943.2445475 8
get_software_versions_00000538 31758.8641666667 31796.02 0
fastqc_00000536 36302.6988888889 41478.1827777778 23
output_documentation_00000535 31796.02 31833.1758333333 5
trim_galore_00000528 22060610.96611 22094947.8890266 10
get_software_versions_00000526 31796.02 31833.1758333333 1
fastqc_00000524 36339.8547222222 41515.3386111111 20
output_documentation_00000523 31796.02 31833.1758333333 4
trim_galore_00000516 22062542.48361 22096879.4065266 7
get_software_versions_00000514 31796.02 31833.1758333333 3
fastqc_00000512 41441.0269444444 46616.5108333333 19
output_documentation_00000511 31796.02 31833.1758333333 0
trim_galore_00000504 22064483.2900683 22098820.212985 11
get_software_versions_00000502 31833.1758333333 31870.3316666667 5
fastqc_00000500 41453.4122222222 46628.8961111111 18
output_documentation_00000499 31833.1758333333 31870.3316666667 1
trim_galore_00000492 22064492.5790266 22098829.5019433 6
get_software_versions_00000490 31833.1758333333 31870.3316666667 4
fastqc_00000488 41453.4122222222 46628.8961111111 21
output_documentation_00000487 31833.1758333333 31870.3316666667 3
trim_galore_00000480 22894689.8245526 22911858.286011 35
get_software_versions_00000478 31833.1758333333 31870.3316666667 0
fastqc_00000476 41465.7975 46641.2813888889 22
output_documentation_00000475 31870.3316666667 31907.4875 5
trim_galore_00000468 22894689.8245526 22911858.286011 31
get_software_versions_00000466 31870.3316666667 31907.4875 1
fastqc_00000464 41478.1827777778 46653.6666666667 23
output_documentation_00000463 31870.3316666667 31907.4875 4
trim_galore_00000456 22894694.4690318 22911862.9304901 34
get_software_versions_00000454 31870.3316666667 31907.4875 3
fastqc_00000452 41515.3386111111 46690.8225 20
output_documentation_00000451 31870.3316666667 31907.4875 2
trim_galore_00000444 22896630.631011 22913799.0924693 33
get_software_versions_00000442 31870.3316666667 31907.4875 0
fastqc_00000440 38946.1745833333 46709.4004166667 24
output_documentation_00000439 31907.4875 31944.6433333333 5
trim_galore_00000432 22896639.9199693 22913808.3814276 32
get_software_versions_00000430 31907.4875 31944.6433333333 1
fastqc_00000428 38964.7525 46727.9783333333 25
output_documentation_00000427 31907.4875 31944.6433333333 4
trim_galore_00000420 22898576.0819485 22915744.5434068 30
get_software_versions_00000418 31907.4875 31944.6433333333 3
fastqc_00000416 38983.3304166667 46746.55625 29
output_documentation_00000415 31907.4875 31944.6433333333 2
trim_galore_00000408 26411139.9747807 26502705.1025584 12
