wf_name,inp_size,ms_1_A1,ms_2_A1,ms_1_A2,ms_2_A2,ms_1_A3,ms_2_A3,ms_1_A4,ms_2_A4,ms_1_A5,ms_2_A5,size,deviations
dag_4000_long_2.dot,1,43847565963.0036,43847565963.0035,43847565963.0036,43847565963.0035,43905130531.5657,43848705645.3829,43905545416.9736,43848826831.586,43905130531.5657,43848705645.3829,4000,False
dag_200_long_4.dot,1,2285752570.94087,2285752570.94075,2291103285.17034,2285752570.94075,2345613463.70838,2287532852.69858,2345739183.59988,2286236173.36829,2317199963.2983,2286309303.38147,200,False
dag_20000_wide_0.dot,1,15623313022.0241,19042587641.014,14826171394.0004,18683051917.2498,14466957610.0804,27183103391.9761,14510431677.1641,50117842870.0225,14928314714.6445,66992143036.017,20000,False
dag_30000_long_3.dot,1,330339805150.794,330339805150.794,330339805152.794,330339805150.794,330376477788.871,330341262294.877,330376278499.291,330339805150.794,330376477788.871,330341262294.877,30000,False
dag_10000_wide_2.dot,1,7769073905.61577,9604107020.14581,7601773816.85361,9314665859.59851,7270941898.25889,12130846316.428,7425013144.02569,25052518644.4817,7695759305.11201,33230976430.9704,10000,False
dag_30000_general_1.dot,1,131381356537.848,133783483945.511,131404824322.94,135914278935.632,131366601145.412,145789542303.927,131471648870.792,213738494213.756,131408997556.48,231703689862.313,30000,False
dag_25000_long_4.dot,1,277347366512.243,277337802167.495,277374861682.246,277337802167.495,277414906690.689,277341319844.571,277415825904.028,277340576038.338,277384437349.98,277340974824.264,25000,False
dag_1000_long_4.dot,1,10782942020.0321,10782862969.3681,10783717624.1294,10782862969.3681,10782326476.8925,10782326476.8924,10783717624.1295,10782862969.3681,10782326476.8925,10782326476.8924,1000,False
dag_25000_long_0.dot,1,278493934179.49,278473295366.777,278527664137.045,278473295366.777,278526653380.454,278475155799.327,278527499526.774,278473781187.75,278526653380.454,278475155799.327,25000,False
dag_30000_long_2.dot,1,332612208710.434,332612208708.433,332634457491.278,332612208708.433,332647695225.041,332611304723.113,332673508025.19,332610108150.502,332646606246.226,332610215744.298,30000,False
dag_4000_wide_2.dot,1,3216711177.87298,3879988625.42179,2996619537.33891,3805575728.68177,3045346438.86217,5000366549.35548,3042017855.06145,10218639612.0372,3171760338.04614,13133933383.2478,4000,False
dag_200_long_0.dot,1,2136618603.57143,2136615242.30166,2144229013.34039,2136615242.30166,2170477320.92784,2137143597.09737,2192432928.96418,2136871926.27819,2169342243.79566,2138217837.01265,200,False
dag_15000_long_2.dot,1,165869060087.829,165845583763.686,165869060087.829,165845583763.686,165909952410.812,165847978266.578,165911007207.172,165847978266.578,165909694447.804,165849413968.078,15000,False
dag_1000_general_1.dot,1,4682873439.7117,4732272405.15889,4656948177.95149,4562965647.13553,4486805964.93899,5049800991.88115,4680934594.15626,7408116814.76257,4711362153.27892,7992494267.75679,1000,False
dag_20000_wide_2.dot,1,14917535023.6438,18763873968.4427,14839206931.7622,18366006378.0524,14316889062.0556,22258903656.6295,14457964490.5365,49189145280.5687,14860418332.7309,65860289795.4398,20000,False
dag_20000_wide_4.dot,1,15032031383.5467,18825874090.6788,15365681670.6364,18319657421.6534,14514170682.0618,24957983287.7698,14438504087.3984,49186991161.5117,14900120351.5161,65783413903.9237,20000,False
dag_8000_wide_2.dot,1,6226995476.64398,7620551767.2738,6170125792.6469,7513959757.88763,5906023284.89458,10956854586.2753,5902701554.74288,20374485325.2297,6153092876.81561,26691662411.1255,8000,False
dag_20000_long_1.dot,1,218700110490.405,218700021977.914,218700110490.405,218700021977.914,218773375917.331,218702071436.519,218773749456.441,218700887751.92,218773375917.331,218702071436.519,20000,False
dag_2000_general_4.dot,1,8703170476.56301,8952770266.708,8683604749.8973,8878686470.51722,8698775874.23357,9957511500.18542,8754284798.46017,14147315924.639,8635364105.18069,15812569077.118,2000,False
dag_8000_general_1.dot,1,34693732508.0271,35397652621.1513,34701815396.652,35234838767.1101,34689666421.1214,37312288165.3813,34875368635.9587,57011765567.5685,34784024288.6693,61574115613.5,8000,False
dag_200_wide_3.dot,1,289668091.597447,306523979.14755,259420895.567341,284901114.396008,285785672.51015,440133634.3339,302169153.779485,710868128.823698,425422782.742793,788571774.80764,200,False
dag_15000_general_0.dot,1,64999533224.1351,66206019283.1363,65032499995.8262,66224866994.3855,64979829718.4914,71665925167.2663,65063272040.2156,106083635092.354,65021047073.9271,114599313083.334,15000,False
dag_15000_wide_3.dot,1,11327922843.3824,14532942709.6432,11279438328.7089,14156111959.7936,11067706064.5182,20159389143.0353,11066262796.1116,37825736018.3265,11413933838.5347,49662150864.7011,15000,False
dag_200_wide_4.dot,1,233620705.143739,267727823.372018,241668852.407616,273665369.970051,274754157.119766,529005241.519539,261144686.533422,556617746.47802,312731734.550076,720987400.787796,200,False
dag_2000_long_2.dot,1,21585653926.1438,21579903989.0351,21585653926.1438,21579903989.0351,21582732167.6034,21580771617.9692,21583423856.5937,21580771617.9692,21582732167.6034,21580771617.9692,2000,False
dag_10000_long_4.dot,1,112896088171.108,112863400640.099,112896088171.108,112863400640.099,112987427030.031,112864917413.599,112987785503.5,112863842079.033,112964550252.623,112865486411.505,10000,False
dag_4000_general_2.dot,1,18117458051.6987,18378371724.0425,18144879645.3692,18344673401.2734,18133271975.0934,20369194790.9316,18150133024.8695,28619706490.7531,18273799229.6057,31105687069.1028,4000,False
dag_20000_wide_1.dot,1,14992491747.7029,19141536165.0082,14829363272.8558,18571588981.5225,14382083310.3332,22203797629.411,14565333843.2949,51207201045.9952,14935488632.8187,67133991471.4056,20000,False
dag_8000_long_0.dot,1,87261150000.288,87254553191.8278,87276043936.67,87254553191.8278,87272435765.179,87254307109.5681,87275080908.7731,87253949260.5383,87272435765.179,87254307109.5681,8000,False
dag_25000_wide_4.dot,1,18760019201.4563,23974886391.6738,18365813869.0803,23391529244.4011,18153385662.5465,32856925236.4943,18031444730.9982,62162246130.5379,18654287757.4796,83172848051.6728,25000,False
dag_15000_general_4.dot,1,66283544337.0589,67970348444.9266,66334093689.2884,68015477209.9743,66320905752.7828,74851208703.6209,66432879613.4449,109695510995.477,66481018690.033,118258747880.519,15000,False
dag_1000_long_3.dot,1,10955566135.9874,10928383340.4777,10955566135.9874,10928383340.4777,10954687427.238,10929392039.7897,10954847057.7937,10928637560.5639,10954687427.238,10929392039.7897,1000,False
dag_4000_wide_3.dot,1,3168341599.14297,3916339261.85244,3113837181.73213,3816897169.42473,3091184712.39702,4968715222.45197,3155282885.96822,10027975864.4125,3275869297.00314,13379128640.6599,4000,False
dag_2000_long_0.dot,1,22664042416.4326,22664042416.4326,22664042416.4326,22664042416.4326,22740541916.4036,22663343876.3484,22742072098.0725,22664042416.4326,22740541916.4036,22663343876.3484,2000,False
dag_8000_general_2.dot,1,34713778996.2597,35619060652.0309,34752471538.2281,35343107923.5791,34738235237.542,37364203552.5631,34664101866.3759,58113443780.1635,34743843263.9478,62032983675.9512,8000,False
dag_4000_wide_0.dot,1,3178220367.09446,3813338237.99575,3324305322.72917,3683174172.19475,2975450929.63231,5161201219.04295,3082642480.52836,9791056834.64011,3235028448.87656,12893500829.0881,4000,False
dag_20000_long_3.dot,1,221127185763.916,221119896881.658,221129863814.392,221119896881.658,221141781331.38,221120809067.367,221141781331.38,221120809067.367,221141781331.38,221120809067.367,20000,False
dag_10000_general_3.dot,1,43840339437.3253,44634281269.0275,43722390660.322,44783201773.2727,43753328581.1885,47548144260.2391,43859917937.3777,72073385384.0298,43698549146.0756,77816896874.1787,10000,False
dag_15000_long_1.dot,1,167826496612.925,167822650942.832,167826496612.925,167822650942.832,167835306308.087,167822650942.832,167835306308.087,167822650942.832,167864759726.428,167823066911.688,15000,False
dag_1000_long_2.dot,1,11143916155.6858,11143916155.6856,11146959344.9654,11143916155.6856,11146110832.0788,11145042199.6434,11143916155.6858,11143916155.6856,11146110832.0788,11145042199.6434,1000,False
dag_20000_general_2.dot,1,85964360030.6407,88728358073.4716,86108011445.6662,89283787228.7329,86187041793.9753,96527948040.9182,86262935532.9092,142407032190.076,86097573121.5942,155682650757.521,20000,False
dag_4000_general_0.dot,1,17492422488.0634,17670677208.8478,17521456109.0979,17635193877.3355,17452823622.1854,19094117010.1008,17507623561.0884,28091767903.9424,17471859851.7603,29916219004.4016,4000,False
dag_30000_long_1.dot,1,329381668654.923,329364029921.809,329401690252.134,329364029921.809,329400861159.954,329367698581.092,329403650368.9,329364029921.809,329400861159.954,329367698581.092,30000,False
dag_25000_wide_0.dot,1,19365552395.586,23923855202.4831,18803904738.4098,23464410130.6393,18071455700.3731,28951138422.4332,18122913099.108,62942886512.4105,18628177442.5403,83063806630.6227,25000,False
dag_2000_wide_1.dot,1,1718263632.03964,1949360681.35905,1611741506.63161,1976313739.29573,1602563259.00274,2806583297.18054,1600111487.19026,5246605579.10479,1773038903.46958,6668161890.87196,2000,False
dag_8000_long_1.dot,1,87461435850.3544,87445925693.0699,87470284792.8155,87445925693.0699,87486711386.2544,87445936400.0421,87486711386.2544,87445936400.0421,87460149031.6483,87444768306.479,8000,False
dag_1000_general_4.dot,1,4538750446.18881,4596704297.36751,4593393476.92929,4608914350.34857,4547313492.46937,5031407791.413,4520740958.75732,7366718520.08417,4667037967.28902,7820523975.02231,1000,False
dag_4000_general_3.dot,1,17716977384.1009,17964712437.064,17600237307.3687,18078268981.6531,17700276301.0959,19402533542.7204,17801269982.7131,29041941759.9485,17778103801.5517,31056989765.8753,4000,False
dag_8000_long_3.dot,1,87289012293.1198,87288173469.2257,87295081848.1391,87288173469.2257,87306768903.0012,87291694466.29,87306592985.7581,87288148053.862,87306768903.0012,87291694466.29,8000,False
dag_10000_wide_4.dot,1,7473017437.50998,9514150417.58928,7432010775.66257,9292105012.69755,7323814736.76529,11752129162.891,7388422451.75258,25226379337.5433,7649993374.22439,33595291006.3543,10000,False
