,vertex,end_time_dyn,start_time_dyn,processor_dyn,duration_dyn,start_time_stat,end_time_stat,processor_stat,duration_stat
667,output_documentation_00000079,17548.8,16086.4,1,1462.3999999999996,647443551.519659,647444282.719659,26,731.1999999284744
668,output_documentation_00000091,17548.8,16086.4,3,1462.3999999999996,647441360.274086,647442822.674086,3,1462.3999999761581
669,output_documentation_00000103,17548.8,16086.4,5,1462.3999999999996,647441846.692578,647442821.625911,17,974.9333330392838
670,output_documentation_00000115,16086.4,14624.0,1,1462.3999999999996,647445747.163527,647447209.563527,5,1462.3999999761581
671,output_documentation_00000127,16086.4,14624.0,3,1462.3999999999996,647445746.425911,647446721.359244,17,974.9333330392838
672,output_documentation_00000139,16086.4,14624.0,5,1462.3999999999996,647445745.804793,647446720.738126,13,974.9333330392838
673,output_documentation_00000151,14624.0,13161.6,1,1462.3999999999996,647441846.382019,647442821.315352,15,974.9333329200745
674,output_documentation_00000163,14624.0,13161.6,3,1462.3999999999996,647447695.982018,647448670.915352,15,974.9333339929581
675,output_documentation_00000175,14624.0,13161.6,5,1462.3999999999996,647447695.51618,647448670.449513,12,974.9333329200745
676,output_documentation_00000187,13161.6,11699.2,1,1462.3999999999996,647446721.048685,647447695.982018,15,974.9333330392838
677,output_documentation_00000199,13161.6,11699.2,3,1462.3999999999996,647445747.784645,647447210.184645,1,1462.4000000953674
678,output_documentation_00000211,13161.6,11699.2,5,1462.3999999999996,647445013.76438,647445744.96438,25,731.2000000476837
679,output_documentation_00000223,11699.2,10236.8,1,1462.4000000000015,647444282.56438,647445013.76438,25,731.1999999284744
680,output_documentation_00000235,11699.2,10236.8,3,1462.4000000000015,647443796.093406,647444771.026739,14,974.9333330392838
681,output_documentation_00000247,11699.2,10236.8,5,1462.4000000000015,647442823.139924,647444285.539924,0,1462.3999999761581
682,output_documentation_00000259,10236.8,8774.4,1,1462.3999999999996,647444285.384645,647445747.784645,1,1462.3999999761581
683,output_documentation_00000271,10236.8,8774.4,3,1462.3999999999996,647444284.918806,647445747.318806,4,1462.4000000953674
684,output_documentation_00000283,10236.8,8774.4,5,1462.3999999999996,647444771.182018,647445746.115352,15,974.9333339929581
685,output_documentation_00000295,8774.4,7312.0,1,1462.3999999999996,647444770.71618,647445745.649513,12,974.9333330392838
686,output_documentation_00000307,8774.4,7312.0,3,1462.3999999999996,647445014.230218,647445745.430218,28,731.1999999284744
687,output_documentation_00000319,8774.4,7312.0,5,1462.3999999999996,647444770.871459,647445745.804793,13,974.9333339929581
688,output_documentation_00000331,7312.0,5849.6,1,1462.3999999999996,647444771.337298,647445746.270631,16,974.9333329200745
689,output_documentation_00000343,7312.0,5849.6,3,1462.3999999999996,647444284.763527,647445747.163527,5,1462.3999999761581
690,output_documentation_00000355,7312.0,5849.6,5,1462.3999999999996,647444285.074086,647445747.474086,3,1462.4000000953674
691,output_documentation_00000367,6824.53333333333,5849.6,16,974.9333333333298,647443796.403965,647444771.337298,16,974.9333330392838
692,output_documentation_00000379,5849.6,4387.2,0,1462.4000000000005,647443795.782847,647444770.71618,12,974.9333329200745
693,output_documentation_00000391,5849.6,4387.2,2,1462.4000000000005,647443796.248685,647444771.182018,15,974.9333330392838
694,output_documentation_00000403,5849.6,4387.2,4,1462.4000000000005,647443796.559244,647444771.492577,17,974.9333329200745
695,output_documentation_00000415,5849.6,4874.66666666667,17,974.9333333333307,647444283.030218,647445014.230218,28,731.2000000476837
696,output_documentation_00000427,5849.6,4874.66666666667,15,974.9333333333307,647445013.919659,647445745.119659,26,731.1999999284744
697,output_documentation_00000439,5849.6,4874.66666666667,13,974.9333333333307,647446720.582846,647447695.51618,12,974.9333339929581
698,output_documentation_00000451,4874.66666666667,3899.73333333333,17,974.9333333333398,647446720.893405,647447695.826739,14,974.9333339929581
699,output_documentation_00000463,4874.66666666667,3899.73333333333,15,974.9333333333398,647446721.203964,647447696.137298,16,974.9333339929581
700,output_documentation_00000475,4874.66666666667,3899.73333333333,13,974.9333333333398,647447695.671459,647448670.604792,13,974.9333330392838
701,output_documentation_00000487,4387.2,2924.8,0,1462.3999999999996,647447696.137298,647448671.070631,16,974.9333330392838
702,output_documentation_00000499,4387.2,2924.8,2,1462.3999999999996,647445745.430218,647446476.630219,28,731.200001001358
703,output_documentation_00000511,4387.2,2924.8,4,1462.3999999999996,647445745.960072,647446720.893405,14,974.9333329200745
704,output_documentation_00000523,3899.73333333333,2924.8,17,974.9333333333298,647445746.270631,647446721.203964,16,974.9333330392838
705,output_documentation_00000535,3899.73333333333,2924.8,15,974.9333333333298,647446476.630219,647447207.830219,28,731.2000000476837
706,output_documentation_00000547,3899.73333333333,2924.8,13,974.9333333333298,647445747.629365,647447210.029365,2,1462.3999999761581
707,output_documentation_00000559,3656.0,2924.8,28,731.1999999999998,647441360.584645,647442822.984645,1,1462.3999999761581
708,output_documentation_00000571,2924.8,2193.6,27,731.2000000000003,647441360.429365,647442822.829365,2,1462.3999999761581
709,output_documentation_00000583,2924.8,1462.4,1,1462.4,647442821.470631,647443796.403965,16,974.9333339929581
710,output_documentation_00000595,2924.8,1462.4,3,1462.4,647443551.830218,647444283.030218,28,731.2000000476837
711,output_documentation_00000607,2924.8,1462.4,5,1462.4,647442820.849513,647443795.782847,12,974.9333339929581
712,output_documentation_00000619,2924.8,1949.86666666667,16,974.9333333333302,647442821.004793,647443795.938126,13,974.9333329200745
713,output_documentation_00000631,2924.8,1949.86666666667,14,974.9333333333302,647442821.315352,647443796.248685,15,974.9333330392838
714,output_documentation_00000643,2924.8,1949.86666666667,12,974.9333333333302,647442820.630218,647443551.830218,28,731.1999999284744
715,output_documentation_00000655,2193.6,1462.4,27,731.1999999999998,647442822.363527,647444284.763527,5,1462.3999999761581
716,output_documentation_00000667,2193.6,1462.4,25,731.1999999999998,647442821.625911,647443796.559244,17,974.9333330392838
717,output_documentation_00000679,2193.6,1462.4,29,731.1999999999998,647441846.07146,647442821.004793,13,974.9333330392838
718,output_documentation_00000691,1949.86666666667,974.933333333333,16,974.9333333333369,647441846.226739,647442821.160072,14,974.9333329200745
719,output_documentation_00000703,1949.86666666667,974.933333333333,14,974.9333333333369,647442822.829365,647444285.229365,2,1462.3999999761581
720,output_documentation_00000715,1949.86666666667,974.933333333333,12,974.9333333333369,647442821.160072,647443796.093406,14,974.9333339929581
721,output_documentation_00000727,1462.4,731.2,27,731.2,647442822.518806,647444284.918806,4,1462.3999999761581
722,output_documentation_00000739,1462.4,731.2,25,731.2,647441360.118806,647442822.518806,4,1462.3999999761581
723,output_documentation_00000751,1462.4,0.0,0,1462.4,647445747.318806,647447209.718806,4,1462.3999999761581
724,output_documentation_00000763,1462.4,0.0,2,1462.4,647445746.115352,647446721.048685,15,974.9333329200745
725,output_documentation_00000775,1462.4,0.0,4,1462.4,647444285.539924,647445747.939924,0,1462.3999999761581
726,output_documentation_00000787,1462.4,731.2,29,731.2,647446721.359244,647447696.292577,17,974.9333330392838
727,output_documentation_00000799,1462.4,974.933333333333,21,487.46666666666704,647445747.939924,647447210.339924,0,1462.3999999761581
728,output_documentation_00000811,974.933333333333,487.466666666667,23,487.4666666666661,647444282.874939,647445014.074939,27,731.2000000476837
729,output_documentation_00000823,974.933333333333,487.466666666667,20,487.4666666666661,647443795.938126,647444770.871459,13,974.9333330392838
730,output_documentation_00000835,974.933333333333,0.0,17,974.933333333333,647444285.229365,647445747.629365,2,1462.3999999761581
731,output_documentation_00000847,974.933333333333,0.0,15,974.933333333333,647444771.026739,647445745.960072,14,974.9333330392838
732,output_documentation_00000859,974.933333333333,0.0,13,974.933333333333,647445014.074939,647445745.274939,27,731.1999999284744
733,output_documentation_00000871,731.2,0.0,28,731.2,647444771.492577,647445746.425911,17,974.9333339929581
734,output_documentation_00000883,731.2,0.0,26,731.2,647442822.984645,647444285.384645,1,1462.3999999761581
735,output_documentation_00000895,731.2,0.0,24,731.2,647444282.719659,647445013.919659,26,731.2000000476837
736,output_documentation_00000907,487.466666666667,0.0,23,487.466666666667,647446720.738126,647447695.671459,13,974.9333329200745
737,output_documentation_00000919,487.466666666667,0.0,21,487.466666666667,647447695.826739,647448670.760072,14,974.9333330392838
738,output_documentation_00000931,487.466666666667,0.0,19,487.466666666667,647445745.649513,647446720.582846,12,974.9333330392838
739,output_documentation_00000943,365.6,182.8,6,182.8,647445747.474086,647447209.874086,3,1462.3999999761581
740,output_documentation_00000955,365.6,182.8,10,182.8,647441845.91618,647442820.849513,12,974.9333330392838
741,output_documentation_00000967,182.8,0.0,7,182.8,647442820.474939,647443551.674939,27,731.2000000476837
742,output_documentation_00000979,182.8,0.0,10,182.8,647442820.319659,647443551.519659,26,731.2000000476837
743,output_documentation_00000991,182.8,0.0,32,182.8,647441846.537298,647442821.470631,16,974.9333330392838
744,preseq_00000007,525615860.019671,525615677.219671,35,182.80000001192093,651329245.294371,651329976.494371,29,731.2000000476837
745,preseq_00000023,524522235.082171,524522052.282171,35,182.80000001192093,647437701.764379,647438432.964379,25,731.1999999284744
746,preseq_00000035,524522417.882171,524522235.082171,35,182.79999995231628,637647748.997854,637648723.931187,16,974.9333330392838
747,preseq_00000047,518334522.301623,518334339.501623,11,182.80000001192093,628872521.920056,628873984.320056,3,1462.3999999761581
748,preseq_00000059,522255194.574423,522255011.774423,35,182.80000001192093,637647749.424911,637649211.824911,1,1462.3999999761581
749,preseq_00000071,522255011.774423,522254828.974423,30,182.80000001192093,628871149.436465,628872124.369798,14,974.9333329200745
750,preseq_00000083,519428147.239123,519427964.439123,11,182.80000001192093,647436970.874938,647437702.074938,27,731.2000000476837
751,preseq_00000095,516067481.793875,516067298.993875,10,182.79999995231628,637647748.376736,637648723.310069,12,974.9333329200745
752,preseq_00000107,518334705.101623,518334522.301623,11,182.80000001192093,628868224.52722,628869199.460553,12,974.9333330392838
753,preseq_00000119,516821523.871027,516821341.071027,11,182.80000001192093,642542336.646523,642543067.846523,29,731.2000000476837
754,preseq_00000131,516067298.993875,516067116.193875,10,182.80000001192093,637647749.58019,637649211.98019,0,1462.4000000953674
755,preseq_00000143,510633811.001306,510633628.201306,10,182.80000001192093,637652136.62491,637653599.02491,1,1462.3999999761581
756,preseq_00000155,513240434.214123,513240251.414123,10,182.80000001192093,647436971.715352,647437946.648685,15,974.9333329200745
757,preseq_00000167,509879768.768875,509879585.968875,10,182.80000001192093,637647748.842574,637648723.775908,15,974.9333339929581
758,preseq_00000179,512146992.076623,512146809.276623,10,182.80000001192093,651336855.52906,651337038.32906,34,182.79999995231628
759,preseq_00000191,512146809.276623,512146626.476623,10,182.80000001192093,628875446.984581,628876909.384581,2,1462.3999999761581
760,preseq_00000203,509879585.968875,509879403.168875,10,182.80000001192093,642542337.021098,642543311.954431,17,974.9333330392838
761,preseq_00000215,504446097.976306,504445915.176306,10,182.80000001192093,628873099.458411,628874074.391744,15,974.9333330392838
762,preseq_00000227,507052721.189123,507052538.389123,10,182.79999995231628,642543800.158714,642545262.558714,1,1462.3999999761581
763,preseq_00000239,503692055.743875,503691872.943875,10,182.80000001192093,642542337.603434,642543800.003434,2,1462.3999999761581
764,preseq_00000251,505959279.051623,505959096.251623,10,182.80000001192093,651336855.684339,651337038.484339,33,182.79999995231628
765,preseq_00000263,505959096.251623,505958913.451623,10,182.79999995231628,647436970.098541,647437457.565207,23,487.4666659832001
766,preseq_00000275,503691872.943875,503691690.143875,10,182.80000001192093,651329244.362694,651329731.829361,18,487.4666669368744
767,preseq_00000287,498258384.951306,498258202.151306,10,182.80000001192093,628871153.834604,628872128.767937,17,974.9333329200745
768,preseq_00000299,500865008.164123,500864825.364123,10,182.80000001192093,628870178.636746,628871153.57008,16,974.9333339929581
769,preseq_00000311,499771383.226623,499771200.426623,10,182.80000001192093,647436973.384645,647438435.784645,1,1462.3999999761581
770,preseq_00000323,499771566.026623,499771383.226623,10,182.80000001192093,647442089.274939,647442820.474939,27,731.2000000476837
771,preseq_00000335,493583670.201623,493583487.401623,10,182.80000001192093,647440626.56438,647441357.76438,25,731.1999999284744
772,preseq_00000347,497504342.718875,497504159.918875,10,182.80000001192093,647438435.939924,647439898.339924,0,1462.3999999761581
773,preseq_00000359,497504159.918875,497503977.118875,10,182.79999995231628,647439896.825911,647440871.759244,17,974.9333329200745
774,preseq_00000371,494677295.139123,494677112.339123,10,182.80000001192093,647439164.164379,647439895.36438,25,731.200001001358
775,preseq_00000383,491316629.693875,491316446.893875,10,182.80000001192093,647438435.318806,647439897.718806,4,1462.3999999761581
776,preseq_00000395,493583853.001623,493583670.201623,10,182.79999995231628,647440871.759244,647441846.692578,17,974.9333339929581
777,preseq_00000407,492070671.926306,492070489.126306,10,182.80000001192093,647439898.029365,647441360.429365,2,1462.4000000953674
778,preseq_00000419,491316446.893875,491316264.093875,10,182.80000001192093,647436973.074086,647438435.474086,3,1462.4000000953674
779,preseq_00000431,485882958.901306,485882776.101306,10,182.79999995231628,642552574.558714,642554036.958714,1,1462.3999999761581
780,preseq_00000443,488489582.114123,488489399.314123,10,182.80000001192093,651336856.705189,651337039.505189,8,182.79999995231628
781,preseq_00000455,485128916.668875,485128733.868875,10,182.79999995231628,642545261.937596,642546724.337596,5,1462.4000000953674
782,preseq_00000467,487396139.976623,487395957.176623,10,182.80000001192093,651336855.994898,651337038.794898,30,182.80000007152557
783,preseq_00000479,487395957.176623,487395774.376623,10,182.80000001192093,642548186.737596,642549649.137596,5,1462.3999999761581
784,preseq_00000491,485128733.868875,485128551.068875,10,182.80000001192093,642573048.158713,642574510.558713,1,1462.3999999761581
785,preseq_00000503,479695245.876306,479695063.076306,10,182.80000001192093,642571585.913993,642573048.313993,0,1462.3999999761581
786,preseq_00000515,482301869.089123,482301686.289123,10,182.80000001192093,647437946.493406,647438921.426739,14,974.9333329200745
787,preseq_00000527,478941203.643875,478941020.843875,10,182.80000001192093,642559886.558713,642561348.958713,1,1462.4000000953674
788,preseq_00000539,481208426.951623,481208244.151623,10,182.80000001192093,642565736.158713,642567198.558713,1,1462.3999999761581
789,preseq_00000551,481208244.151623,481208061.351623,10,182.80000001192093,642570123.358713,642571585.758713,1,1462.3999999761581
790,preseq_00000563,478941020.843875,478940838.043875,10,182.80000001192093,642568661.113993,642570123.513993,0,1462.3999999761581
791,preseq_00000575,473507532.851306,473507350.051306,10,182.80000001192093,642559886.713993,642561349.113993,0,1462.4000000953674
792,preseq_00000587,476114156.064123,476113973.264123,10,182.79999995231628,647436973.539924,647438435.939924,0,1462.3999999761581
793,preseq_00000599,475020531.126623,475020348.326623,10,182.79999995231628,642548187.358714,642549649.758714,1,1462.3999999761581
794,preseq_00000611,475020713.926623,475020531.126623,10,182.80000001192093,642545262.558714,642546724.958714,1,1462.3999999761581
795,preseq_00000623,468832818.101623,468832635.301623,10,182.80000001192093,642555499.358714,642556961.758713,1,1462.3999990224838
796,preseq_00000635,472753490.618876,472753307.818875,10,182.80000096559525,647436972.918806,647438435.318806,4,1462.4000000953674
797,preseq_00000647,472753307.818875,472753125.018875,10,182.80000001192093,647440871.603965,647441846.537298,16,974.9333329200745
798,preseq_00000659,469926443.039123,469926260.239123,10,182.80000001192093,647438921.426739,647439896.360072,14,974.9333330392838
799,preseq_00000671,467319819.826306,467319637.026306,10,182.80000001192093,647439895.830218,647440627.030218,28,731.2000000476837
800,preseq_00000683,468833000.901623,468832818.101623,10,182.80000001192093,647438432.964379,647439164.164379,25,731.2000000476837
801,preseq_00000695,462645105.076623,462644922.276623,10,182.80000001192093,642577435.513993,642578897.913993,0,1462.3999999761581
