vertex,start_time_dyn,duration_dyn,processor_dyn,start_time_stat,duration_stat,processor_stat
multiqc_00000749,462656117.418952,182.80000001192093,11,651337220.817855,182.79999995231628,35
bismark_deduplicate_00000729,463738547.058844,182.80000001192093,11,628845405.032658,182.80000007152557,6
preseq_00000731,463738547.214123,182.80000001192093,10,651336856.239351,182.79999995231628,11
bismark_methXtract_00000724,463738729.858844,7639.925000011921,11,628853227.447098,7639.924999952316,8
qualimap_00000721,463738730.38357,2488.824999988079,10,628845592.039737,9955.300000071526,24
bismark_summary_00000722,463746370.028942,182.80000001192093,10,651336856.860469,182.80000007152557,7
multiqc_00000725,463747251.382739,182.80000001192093,7,651337221.12906,182.79999995231628,34
bismark_align_00000567,467319636.470649,6187713.024999976,30,465272289.129837,6187713.025000036,30
bismark_deduplicate_00000669,467319636.871027,182.80000001192093,11,557494589.403026,182.80000007152557,11
preseq_00000671,467319637.026306,182.80000001192093,10,647439895.830218,731.2000000476837,28
bismark_methXtract_00000664,467319819.671027,7639.925000011921,11,628853409.225603,7639.925000071526,30
qualimap_00000661,467319820.195753,2488.8250000476837,10,628845775.687326,9955.300000071526,25
bismark_summary_00000662,467327459.841125,182.80000001192093,10,647439896.049513,974.9333339929581,12
multiqc_00000665,467328341.194923,182.80000001192093,8,651337222.305189,182.79999995231628,8
bismark_deduplicate_00000621,468832635.146344,182.80000001192093,11,597567256.492298,487.4666659832001,18
preseq_00000623,468832635.301623,182.80000001192093,10,642555499.358714,1462.3999990224838,1
bismark_align_00000603,468832817.545966,6187713.024999976,34,478961398.884273,6187713.025000036,33
bismark_deduplicate_00000681,468832817.946344,182.79999995231628,11,561394517.724224,182.80000007152557,10
preseq_00000683,468832818.101623,182.80000001192093,10,647438432.964379,731.2000000476837,25
qualimap_00000613,468832820.095056,2488.824999988079,8,625006797.024357,19910.600000023842,1
bismark_methXtract_00000616,468832821.167781,7639.925000011921,9,624976220.920026,30559.700000047684,29
bismark_methXtract_00000676,468833000.746344,7639.925000011921,11,624945663.163759,61119.39999997616,4
qualimap_00000673,468833001.27107,2488.824999988079,10,628845589.520056,19910.600000977516,3
bismark_summary_00000614,468840461.337879,182.80000001192093,10,642546724.492875,1462.3999999761581,4
bismark_report_00000618,468840464.853891,877.7249999642372,9,642534725.023581,2340.600000023842,22
bismark_summary_00000674,468840640.916442,182.80000001192093,8,647438433.119659,731.2000000476837,26
bismark_report_00000678,468840644.432454,877.7250000238419,11,628865498.506122,2340.600000023842,22
multiqc_00000617,468841342.691676,182.79999995231628,6,651330978.377262,487.4666659832001,22
multiqc_00000677,468841522.27024,182.80000001192093,10,651330118.460908,487.4666669368744,19
bismark_deduplicate_00000657,469926260.083844,182.80000001192093,11,538910888.931971,182.80000007152557,11
preseq_00000659,469926260.239123,182.80000001192093,10,647438921.426739,974.9333330392838,14
bismark_methXtract_00000652,469926442.883844,7639.924999952316,11,624986408.263091,20373.133333086967,21
qualimap_00000649,469926443.40857,2488.824999988079,10,628852228.641879,6636.866667032242,21
bismark_summary_00000650,469934083.053942,182.79999995231628,10,647438435.163527,1462.3999999761581,5
bismark_report_00000654,469934086.569954,877.7250000238419,11,628865685.758277,2340.5999999046326,20
multiqc_00000653,469934964.407739,182.80000001192093,7,651330978.209262,487.4666669368744,18
bismark_align_00000555,472753124.463218,6187713.025000036,35,608968580.921168,6187713.024999976,34
bismark_deduplicate_00000645,472753124.863596,182.79999995231628,11,516427260.139719,182.80000001192093,10
preseq_00000647,472753125.018875,182.80000001192093,10,647440871.603965,974.9333329200745,16
bismark_align_00000519,472753307.263218,6187713.025000036,32,449266510.285725,6187713.024999976,33
bismark_deduplicate_00000633,472753307.663596,182.80000001192093,11,512527331.818521,182.79999995231628,11
preseq_00000635,472753307.818875,182.80000096559525,10,647436972.918806,1462.4000000953674,4
qualimap_00000637,472753309.812308,2488.824999988079,8,628845588.238607,13273.733333945274,13
bismark_methXtract_00000640,472753310.885033,7639.925000011921,9,624945664.787745,61119.39999997616,0
bismark_methXtract_00000628,472753490.463596,7639.925000011921,11,624976222.544013,30559.699999928474,25
qualimap_00000625,472753490.988322,2488.824999988079,10,628853409.536808,2488.8249999284744,31
bismark_summary_00000638,472760951.055131,182.79999995231628,10,647439898.339924,1462.3999999761581,0
bismark_report_00000642,472760954.571144,877.7250000238419,9,628865500.120057,7021.799998998642,3
bismark_summary_00000626,472761130.633694,182.80000001192093,8,647436973.229365,1462.3999999761581,2
bismark_report_00000630,472761134.149707,877.7249999642372,11,647436962.648798,2340.600000023842,18
multiqc_00000641,472761832.408929,182.80000001192093,10,651337221.99463,182.80000007152557,10
multiqc_00000629,472762011.987492,182.79999995231628,9,651337221.594898,182.80000007152557,30
preseq_00000575,473507350.051306,182.80000001192093,10,642559886.713993,1462.4000000953674,0
bismark_methXtract_00000568,473507532.696027,7639.925000011921,11,624945964.554792,20373.133332967758,20
qualimap_00000565,473507533.220753,2488.824999988079,10,628860869.271308,2488.8250000476837,6
bismark_summary_00000566,473515172.866125,182.80000001192093,10,642562811.513993,1462.3999999761581,0
bismark_report_00000570,473515176.382138,877.7249999642372,11,628863543.436465,4681.199999928474,14
multiqc_00000569,473516054.219924,182.80000001192093,10,651337039.815748,182.80000007152557,6
bismark_align_00000543,475020347.770966,6187713.025000036,31,577690433.091098,6187713.025000095,30
bismark_deduplicate_00000597,475020348.171344,182.80000001192093,11,642534513.455039,182.79999899864197,33
preseq_00000599,475020348.326623,182.79999995231628,10,642548187.358714,1462.3999999761581,1
bismark_align_00000531,475020530.570966,6187713.024999976,34,384225392.910828,7599914.371398032,30
preseq_00000611,475020531.126623,182.80000001192093,10,642545262.558714,1462.3999999761581,1
bismark_methXtract_00000592,475020534.192781,7639.925000011921,9,642534696.255038,7639.924999952316,33
bismark_methXtract_00000604,475020713.771344,7639.925000011921,11,624945663.319039,61119.39999997616,3
qualimap_00000601,475020714.29607,2488.8250000476837,10,628845589.675336,19910.600000023842,4
bismark_summary_00000590,475028174.362879,182.80000001192093,10,642573048.313993,1462.3999999761581,0
bismark_report_00000594,475028177.878891,877.7250000238419,9,642542336.180039,2340.5999999046326,20
bismark_summary_00000602,475028353.941442,182.80000001192093,8,642545262.713993,1462.4000000953674,0
bismark_report_00000606,475028357.457454,877.7249999642372,11,642534727.406396,3510.899999976158,29
multiqc_00000593,475029055.716677,182.80000001192093,10,651330978.700191,487.4666669368744,23
multiqc_00000605,475029235.29524,182.80000001192093,9,651336858.932479,487.4666669368744,19
bismark_align_00000507,476113972.708466,6187713.025000036,33,443078797.260725,6187713.024999976,33
bismark_deduplicate_00000585,476113973.108844,182.80000001192093,11,624945475.779783,182.79999899864197,11
preseq_00000587,476113973.264123,182.79999995231628,10,647436973.539924,1462.3999999761581,0
bismark_methXtract_00000580,476114155.908844,7639.925000011921,11,624945661.220026,30559.699999928474,29
qualimap_00000577,476114156.43357,2488.824999988079,10,628858861.374931,6636.866667032242,19
bismark_summary_00000578,476121796.078942,182.80000001192093,10,647437946.648685,974.9333339929581,15
bismark_report_00000582,476121799.594954,877.7249999642372,11,647437827.445292,877.7250000238419,10
multiqc_00000581,476122677.43274,182.80000001192093,10,651330118.460908,487.4666669368744,18
bismark_align_00000483,478940837.488218,6187713.024999976,35,415503540.740897,7599914.4115229845,34
bismark_deduplicate_00000561,478940837.888596,182.80000001192093,11,615156294.346545,182.80000007152557,11
preseq_00000563,478940838.043875,182.80000001192093,10,642568661.113993,1462.3999999761581,0
bismark_align_00000447,478941020.288218,6187713.024999976,32,423103455.15242,7599916.058305025,33
bismark_deduplicate_00000525,478941020.688596,182.80000001192093,11,620050885.373723,182.79999995231628,9
preseq_00000527,478941020.843875,182.80000001192093,10,642559886.558713,1462.4000000953674,1
qualimap_00000553,478941022.837308,2488.824999988079,8,628859049.156135,6636.8666660785675,23
bismark_methXtract_00000556,478941023.910033,7639.925000011921,9,615156479.786789,30559.700000047684,27
bismark_methXtract_00000520,478941203.488596,7639.924999952316,11,620051070.813967,20373.133332967758,23
qualimap_00000517,478941204.013322,2488.824999988079,10,628845588.061401,9955.299999952316,27
bismark_summary_00000554,478948664.080131,182.80000001192093,10,642571585.758713,1462.3999999761581,1
bismark_report_00000558,478948667.596144,877.7249999642372,9,637640129.541331,3510.899999976158,28
bismark_summary_00000518,478948843.658694,182.79999995231628,8,642558424.313993,1462.3999999761581,0
bismark_report_00000522,478948847.174707,877.7250000238419,11,642534729.789212,3510.899999976158,24
multiqc_00000557,478949545.43393,182.80000001192093,10,651337770.860469,182.80000007152557,7
multiqc_00000521,478949725.012492,182.80000001192093,8,651337732.942855,182.79999995231628,32
bismark_deduplicate_00000501,479695062.921027,182.80000001192093,11,615156294.657104,182.79999995231628,9
preseq_00000503,479695063.076306,182.80000001192093,10,642571585.913993,1462.3999999761581,0
bismark_methXtract_00000496,479695245.721027,7639.925000011921,11,620051074.061939,30559.700000047684,24
qualimap_00000493,479695246.245753,2488.824999988079,10,628858387.43126,2488.8250000476837,11
bismark_summary_00000494,479702885.891125,182.79999995231628,10,642577435.358713,1462.3999999761581,1
bismark_report_00000498,479702889.407138,877.7250000238419,11,637640127.158516,3510.899999976158,27
multiqc_00000497,479703767.244923,182.80000001192093,10,651337588.060469,182.79999995231628,7
bismark_align_00000471,481208060.795966,6187713.024999976,31,430703371.210725,7599917.705088973,31
preseq_00000551,481208061.351623,182.80000001192093,10,642570123.358713,1462.3999999761581,1
bismark_deduplicate_00000537,481208243.996344,182.80000001192093,11,606361775.774567,182.79999995231628,8
preseq_00000539,481208244.151623,182.80000001192093,10,642565736.158713,1462.3999999761581,1
qualimap_00000541,481208246.145056,2488.824999988079,8,625026707.624357,19910.600000023842,1
bismark_methXtract_00000544,481208247.217781,7639.925000011921,9,615156482.031893,30559.699999928474,26
bismark_methXtract_00000532,481208426.796344,7639.925000011921,11,606361961.214811,20373.133333086967,22
qualimap_00000529,481208427.32107,2488.824999988079,10,625006782.563759,19910.600000023842,4
bismark_summary_00000542,481215887.387879,182.80000001192093,10,642567198.713993,1462.4000000953674,0
bismark_report_00000546,481215890.903891,877.7249999642372,9,628863547.834604,4681.199999928474,17
bismark_summary_00000530,481216066.966442,182.80000001192093,8,642564273.758713,1462.3999999761581,1
bismark_report_00000534,481216070.482454,877.7250000238419,11,628865499.855532,7021.799999952316,5
multiqc_00000545,481216768.741677,182.80000001192093,10,651337769.994898,182.80000007152557,30
bismark_align_00000435,482301685.733466,6187713.024999976,33,423103455.15242,7599916.058305025,32
bismark_deduplicate_00000513,482301686.133844,182.79999995231628,11,507632741.478568,487.46666699647903,18
preseq_00000515,482301686.289123,182.80000001192093,10,647437946.493406,974.9333329200745,14
bismark_methXtract_00000508,482301868.933844,7639.925000011921,11,507633230.973542,30559.700000047684,25
qualimap_00000505,482301869.45857,2488.824999988079,10,624986481.583099,9955.299999952316,24
bismark_summary_00000506,482309509.103942,182.80000001192093,10,647437946.182847,974.9333329200745,12
bismark_report_00000510,482309512.619954,877.7250000238419,11,642534732.172027,3510.899999976158,25
multiqc_00000509,482310390.457739,182.80000001192093,7,651336859.541219,731.2000000476837,29
bismark_deduplicate_00000489,485128550.913596,182.80000001192093,11,615156294.967663,182.79999995231628,7
preseq_00000491,485128551.068875,182.80000001192093,10,642573048.158713,1462.3999999761581,1
preseq_00000455,485128733.868875,182.79999995231628,10,642545261.937596,1462.4000000953674,5
qualimap_00000481,485128735.862308,2488.824999988079,8,624999871.399042,13273.733333945274,16
bismark_methXtract_00000484,485128736.935033,7639.924999952316,9,615156480.407907,30559.700000047684,25
bismark_methXtract_00000448,485128916.513596,7639.925000011921,11,624945851.399042,40746.2666670084,16
qualimap_00000445,485128917.038322,2488.8250000476837,10,624999681.792538,13273.7333329916,15
bismark_summary_00000482,485136377.105131,182.80000001192093,10,642552574.713993,1462.4000000953674,0
bismark_report_00000486,485136380.621144,877.7250000238419,9,637640120.010069,3510.899999976158,25
bismark_summary_00000446,485136556.683694,182.80000001192093,8,642543800.313993,1462.3999999761581,0
multiqc_00000485,485137258.45893,182.80000001192093,10,651337527.198889,487.4666669368744,18
multiqc_00000449,485137438.037493,182.80000001192093,9,651337221.918471,731.2000000476837,25
bismark_deduplicate_00000429,485882775.946027,182.80000001192093,11,538910889.087251,182.80000007152557,9
preseq_00000431,485882776.101306,182.79999995231628,10,642552574.558714,1462.3999999761581,1
bismark_methXtract_00000424,485882958.746027,7639.925000011921,11,620051077.727144,40746.2666670084,12
qualimap_00000421,485882959.270753,2488.824999988079,10,628852412.289468,6636.8666669130325,23
bismark_summary_00000422,485890598.916125,182.80000001192093,10,642551112.158714,1462.3999999761581,1
bismark_report_00000426,485890602.432137,877.7250009775162,11,628863543.171941,4681.199999928474,13
multiqc_00000425,485891480.269924,182.80000001192093,10,651337405.105189,182.80000007152557,8
bismark_align_00000327,487395773.820966,6187713.024999976,31,436891084.235725,6187713.025000036,33
bismark_deduplicate_00000477,487395774.221344,182.80000001192093,11,438303289.316191,182.80000096559525,11
preseq_00000479,487395774.376623,182.80000001192093,10,642548186.737596,1462.3999999761581,5
bismark_align_00000387,487395956.620966,6187713.024999976,34,438303288.915814,6187713.025000036,35
preseq_00000467,487395957.176623,182.80000001192093,10,651336855.994898,182.80000007152557,30
qualimap_00000469,487395959.170056,2488.824999988079,8,628852228.377355,6636.866667032242,18
bismark_methXtract_00000472,487395960.242781,7639.925000011921,9,624966337.688125,20373.13333404064,20
bismark_methXtract_00000460,487396139.821344,7639.924999952316,11,624945853.023029,40746.266666054726,17
qualimap_00000457,487396140.34607,2488.824999988079,10,624986597.665709,13273.7333329916,16
bismark_summary_00000470,487403600.412879,182.80000001192093,10,642546724.958714,1462.3999999761581,1
bismark_report_00000474,487403603.928891,877.7250000238419,9,628865500.53986,7021.799999952316,0
bismark_summary_00000458,487403779.991442,182.79999995231628,8,651336856.39463,182.80000007152557,10
multiqc_00000473,487404481.766676,182.80000001192093,6,651337526.57777,487.4666659832001,23
multiqc_00000461,487404661.34524,182.80000001192093,10,651337770.239351,182.79999995231628,11
bismark_deduplicate_00000441,488489399.158844,182.80000001192093,11,583878146.671755,182.80000007152557,10
preseq_00000443,488489399.314123,182.80000001192093,10,651336856.705189,182.79999995231628,8
bismark_methXtract_00000436,488489581.958844,7639.925000011921,11,620051072.699905,40746.2666670084,15
qualimap_00000433,488489582.48357,2488.8250000476837,10,628845588.503131,13273.733333945274,14
bismark_summary_00000434,488497222.128942,182.80000001192093,10,651336856.54991,182.80000007152557,9
bismark_report_00000438,488497225.644954,877.7249999642372,11,651329220.233243,877.7250000238419,34
multiqc_00000437,488498103.48274,182.80000001192093,10,651337770.54991,182.80000007152557,9
bismark_align_00000351,491316263.538218,6187713.024999976,35,465272289.129837,6187713.025000036,31
bismark_deduplicate_00000417,491316263.938596,182.80000001192093,11,535010960.766053,182.79999995231628,9
preseq_00000419,491316264.093875,182.80000001192093,10,647436973.074086,1462.4000000953674,3
preseq_00000383,491316446.893875,182.80000001192093,10,647438435.318806,1462.3999999761581,4
qualimap_00000409,491316448.887308,2488.824999988079,8,628845588.658411,13273.7333329916,15
bismark_methXtract_00000412,491316449.960033,7639.925000011921,9,620051075.685926,30559.700000047684,27
bismark_methXtract_00000376,491316629.538596,7639.925000011921,11,624966038.37773,20373.133332967758,23
qualimap_00000373,491316630.063322,2488.824999988079,10,628845591.510688,6636.866667032242,18
bismark_summary_00000410,491324090.130131,182.80000001192093,10,647436972.763527,1462.3999999761581,5
bismark_summary_00000374,491324269.708694,182.80000001192093,8,647438921.892578,974.9333330392838,17
bismark_report_00000378,491324273.224707,877.7249999642372,11,637640111.847195,877.7250000238419,6
multiqc_00000413,491324971.48393,182.80000001192093,10,651330978.998025,731.2000000476837,24
multiqc_00000377,491325151.062493,182.79999995231628,9,651337403.92906,182.80000007152557,34
preseq_00000407,492070489.126306,182.80000001192093,10,647439898.029365,1462.4000000953674,2
bismark_methXtract_00000400,492070671.771027,7639.924999952316,11,624945846.109851,30559.700000047684,27
qualimap_00000397,492070672.295753,2488.824999988079,10,624986482.595148,9955.300000071526,26
bismark_summary_00000398,492078311.941125,182.80000001192093,10,647440870.982847,974.9333330392838,12
bismark_report_00000402,492078315.457137,877.7250000238419,11,628858866.634604,4681.200000047684,17
multiqc_00000401,492079193.294923,182.80000001192093,10,651337404.639351,182.79999995231628,11
bismark_align_00000303,493583486.845966,6187713.025000036,31,463054141.015814,6187713.024999976,35
bismark_deduplicate_00000333,493583487.246344,182.80000001192093,11,597567439.070911,182.79999995231628,6
preseq_00000335,493583487.401623,182.80000001192093,10,647440626.56438,731.1999999284744,25
bismark_align_00000315,493583669.645966,6187713.025000036,34,430703371.210725,7599917.705088973,35
preseq_00000395,493583670.201623,182.79999995231628,10,647440871.759244,974.9333339929581,17
qualimap_00000325,493583672.195056,2488.824999988079,8,628858861.639455,6636.866667032242,22
bismark_methXtract_00000328,493583673.26778,7639.925000011921,9,624945665.244397,20373.133332967758,23
bismark_methXtract_00000388,493583852.846344,7639.925000011921,11,624966035.129757,20373.133333921432,21
qualimap_00000385,493583853.37107,2488.824999988079,10,628853409.78126,2488.8249999284744,11
bismark_summary_00000326,493591313.437878,182.80000096559525,10,647439164.630218,731.1999999284744,28
bismark_report_00000330,493591316.953891,877.7250000238419,9,642534715.492319,2340.600000023842,23
bismark_summary_00000386,493591493.016442,182.80000001192093,8,647441358.074939,731.1999999284744,27
bismark_report_00000390,493591496.532454,877.7249999642372,11,647436949.720292,877.7250000238419,10
multiqc_00000329,493592194.791677,182.80000001192093,10,651337586.884339,182.80000007152557,33
multiqc_00000389,493592374.37024,182.80000001192093,9,651337404.239619,182.79999995231628,31
bismark_align_00000291,494677111.783466,6187713.025000036,33,391825307.282226,7599916.018178999,30
bismark_deduplicate_00000369,494677112.183844,182.80000001192093,11,620050885.218443,182.79999995231628,10
preseq_00000371,494677112.339123,182.80000001192093,10,647439164.164379,731.200001001358,25
bismark_methXtract_00000364,494677294.983844,7639.925000011921,11,620051071.075919,40746.2666670084,13
qualimap_00000361,494677295.50857,2488.824999988079,10,628845590.049105,19910.599999904633,1
bismark_summary_00000362,494684935.153942,182.80000001192093,10,647438433.274938,731.200001001358,27
bismark_report_00000366,494684938.669954,877.7250000238419,11,642534704.946629,877.7249999046326,10
multiqc_00000365,494685816.50774,182.79999995231628,10,651330979.46421,731.1999999284744,25
bismark_align_00000267,497503976.563218,6187713.024999976,35,415503540.740897,7599914.4115229845,32
bismark_deduplicate_00000357,497503976.963596,182.80000001192093,11,561394517.94561,487.4666669368744,20
preseq_00000359,497503977.118875,182.79999995231628,10,647439896.825911,974.9333329200745,17
bismark_deduplicate_00000345,497504159.763596,182.80000001192093,11,561394517.79033,487.4666669368744,19
preseq_00000347,497504159.918875,182.80000001192093,10,647438435.939924,1462.3999999761581,0
qualimap_00000349,497504161.912308,2488.8250000476837,8,625026691.695052,19910.600000023842,5
bismark_methXtract_00000352,497504162.985033,7639.925000011921,9,624945967.595148,30559.700000047684,26
bismark_methXtract_00000340,497504342.563596,7639.925000011921,11,606362266.046325,61119.39999997616,5
qualimap_00000337,497504343.088322,2488.824999988079,10,625026693.163759,19910.600000023842,4
bismark_summary_00000350,497511803.155131,182.80000001192093,10,647438435.629365,1462.3999999761581,2
bismark_report_00000354,497511806.671144,877.7249999642372,9,628858866.37008,4681.200000047684,16
bismark_summary_00000338,497511982.733694,182.80000001192093,8,647438435.784645,1462.4000000953674,1
bismark_report_00000342,497511986.249707,877.7250000238419,11,628858862.391744,4681.199999928474,15
multiqc_00000341,497512864.087493,182.80000001192093,9,651337405.260469,182.80000007152557,7
bismark_deduplicate_00000285,498258201.996027,182.80000001192093,11,606361775.619287,182.79999995231628,9
preseq_00000287,498258202.151306,182.80000001192093,10,628871153.834604,974.9333329200745,17
bismark_methXtract_00000280,498258384.796027,7639.925000011921,11,620051072.437953,30559.700000047684,29
qualimap_00000277,498258385.320753,2488.8250000476837,10,628855543.096877,9955.300000071526,29
bismark_summary_00000278,498266024.966125,182.80000001192093,10,628872128.767937,974.9333330392838,17
bismark_report_00000282,498266028.482137,877.7249999642372,11,628865686.022801,2340.5999999046326,23
multiqc_00000281,498266906.319922,182.80000001192093,10,651337587.194898,182.79999995231628,30
bismark_deduplicate_00000309,499771200.271344,182.80000001192093,11,579978218.350557,182.80000007152557,7
preseq_00000311,499771200.426623,182.80000001192093,10,647436973.384645,1462.3999999761581,1
bismark_deduplicate_00000321,499771383.071344,182.79999995231628,11,579978218.505837,182.80000007152557,6
preseq_00000323,499771383.226623,182.80000001192093,10,647442089.274939,731.2000000476837,27
qualimap_00000301,499771385.220056,2488.824999988079,8,625026706.000371,19910.600000023842,2
bismark_methXtract_00000304,499771386.29278,7639.925000011921,9,615156483.65588,30559.700000047684,28
bismark_methXtract_00000316,499771565.871344,7639.925000011921,11,624945663.62041,20373.13333404064,22
qualimap_00000313,499771566.39607,2488.824999988079,10,628855547.339737,9955.299999952316,24
bismark_summary_00000302,499779026.462878,182.80000001192093,10,647436970.719659,731.2000000476837,26
bismark_report_00000306,499779029.978891,877.7249999642372,9,647436942.571846,877.7250000238419,7
bismark_summary_00000314,499779206.041442,182.80000001192093,8,647441357.919659,731.1999999284744,26
multiqc_00000305,499779907.816676,182.79999995231628,8,651337039.732225,487.4666670560837,21
multiqc_00000317,499780087.39524,182.80000001192093,10,651337405.415748,182.79999995231628,6
bismark_align_00000219,500864824.808466,6187713.024999976,33,586484952.128915,6187713.025000095,34
bismark_deduplicate_00000297,500864825.208844,182.80000001192093,11,606361775.464008,182.80000007152557,10
preseq_00000299,500864825.364123,182.80000001192093,10,628870178.636746,974.9333339929581,16
bismark_methXtract_00000292,500865008.008844,7639.924999952316,11,606361960.904252,30559.699999928474,27
qualimap_00000289,500865008.53357,2488.824999988079,10,628860867.216819,2488.8249999284744,9
bismark_summary_00000290,500872648.178942,182.79999995231628,10,628871149.32722,974.9333330392838,12
bismark_report_00000294,500872651.694954,877.7250000238419,11,628858861.971941,4681.200000047684,13
multiqc_00000293,500873529.532739,182.80000001192093,7,651337586.72906,182.79999995231628,34
bismark_align_00000195,503691689.588218,6187713.025000036,35,613863171.637786,6187713.024999976,33
bismark_deduplicate_00000273,503691689.988596,182.79999995231628,11,583878146.827035,182.80000007152557,7
preseq_00000275,503691690.143875,182.80000001192093,10,651329244.362694,487.4666669368744,18
bismark_deduplicate_00000237,503691872.788596,182.80000001192093,11,597567256.270911,182.80000007152557,6
preseq_00000239,503691872.943875,182.80000001192093,10,642542337.603434,1462.3999999761581,2
qualimap_00000265,503691874.937308,2488.824999988079,8,625046616.600371,19910.600000023842,2
bismark_methXtract_00000268,503691876.010033,7639.925000011921,9,620051073.010464,40746.2666670084,14
bismark_methXtract_00000232,503692055.588596,7639.925000011921,11,624966036.753744,20373.133332967758,22
qualimap_00000229,503692056.113322,2488.824999988079,10,628845591.775213,6636.866665959358,21
bismark_summary_00000266,503699516.180131,182.79999995231628,10,651329244.673253,487.4666669368744,20
bismark_summary_00000230,503699695.758694,182.80000001192093,8,642542337.913993,1462.3999999761581,0
bismark_report_00000234,503699699.274707,877.7249999642372,11,642534712.095075,877.7250000238419,6
multiqc_00000269,503700397.53393,182.80000001192093,10,651337587.905189,182.79999995231628,8
multiqc_00000233,503700577.112492,182.79999995231628,8,651337403.617855,182.80000007152557,35
bismark_deduplicate_00000213,504445915.021027,182.79999995231628,11,606361775.308728,182.80000007152557,11
preseq_00000215,504445915.176306,182.80000001192093,10,628873099.458411,974.9333330392838,15
bismark_methXtract_00000208,504446097.821027,7639.925000011921,11,624945662.844013,30559.700000047684,25
qualimap_00000205,504446098.345753,2488.824999988079,10,628852412.024944,6636.866667032242,20
bismark_summary_00000206,504453737.991125,182.80000001192093,10,628874078.634604,974.9333330392838,17
bismark_report_00000210,504453741.507137,877.7250000238419,11,628863543.32722,4681.200000047684,12
multiqc_00000209,504454619.344922,182.80000001192093,10,651337770.39463,182.80000007152557,10
bismark_align_00000183,505958912.895966,6187713.025000036,31,622657690.675603,6187713.024999976,30
bismark_deduplicate_00000261,505958913.296344,182.80000001192093,11,647429104.171657,182.80000007152557,35
preseq_00000263,505958913.451623,182.79999995231628,10,647436970.098541,487.4666659832001,23
bismark_deduplicate_00000249,505959096.096344,182.80000001192093,11,628845404.011808,182.79999995231628,31
preseq_00000251,505959096.251623,182.80000001192093,10,651336855.684339,182.79999995231628,33
bismark_methXtract_00000256,505959099.31778,7639.925000011921,9,647429286.971657,7639.924999952316,35
bismark_methXtract_00000244,505959278.896344,7639.925000011921,11,628845589.421308,7639.924999952316,6
qualimap_00000241,505959279.42107,2488.8250000476837,10,628845770.954239,9955.299999952316,28
bismark_summary_00000254,505966739.487878,182.79999995231628,10,647436972.025911,974.9333330392838,17
bismark_summary_00000242,505966919.066442,182.80000001192093,8,651336855.839619,182.79999995231628,31
bismark_report_00000246,505966922.582454,877.7249999642372,11,651329222.616058,877.7250000238419,33
multiqc_00000257,505967620.841676,182.80000001192093,6,651330978.85512,731.2000000476837,29
multiqc_00000245,505967800.42024,182.80000001192093,10,651337404.084339,182.79999995231628,33
bismark_align_00000147,507052537.833466,6187713.025000036,33,481617280.090814,6187713.024999976,35
bismark_deduplicate_00000225,507052538.233844,182.80000001192093,11,615156294.501825,182.80000007152557,10
preseq_00000227,507052538.389123,182.79999995231628,10,642543800.158714,1462.3999999761581,1
bismark_methXtract_00000220,507052721.033844,7639.925000011921,11,615156480.3593,40746.2666670084,13
qualimap_00000217,507052721.55857,2488.824999988079,10,628860867.061539,2488.8249999284744,10
bismark_summary_00000218,507060361.203942,182.80000001192093,10,637647748.532015,974.9333339929581,13
bismark_report_00000222,507060364.719954,877.7249999642372,11,637640112.861623,2340.5999999046326,18
multiqc_00000221,507061242.557739,182.79999995231628,7,651337039.732224,487.4666670560837,20
bismark_align_00000123,509879402.613218,6187713.024999976,35,496550436.959906,6187713.025000036,34
bismark_deduplicate_00000201,509879403.013596,182.80000001192093,11,620050885.063164,182.79999995231628,11
preseq_00000203,509879403.168875,182.80000001192093,10,642542337.021098,974.9333330392838,17
bismark_align_00000087,509879585.413218,6187713.024999976,32,519034065.752158,6187713.025000036,34
bismark_deduplicate_00000165,509879585.813596,182.80000001192093,11,615156294.812384,182.79999995231628,8
preseq_00000167,509879585.968875,182.80000001192093,10,637647748.842574,974.9333339929581,15
qualimap_00000193,509879587.962308,2488.824999988079,8,628852224.772789,6636.866665959358,22
bismark_methXtract_00000196,509879589.035033,7639.925000011921,9,624945666.509217,40746.2666670084,13
bismark_methXtract_00000160,509879768.613596,7639.924999952316,11,624945849.775056,40746.2666670084,12
qualimap_00000157,509879769.138322,2488.824999988079,10,625006781.095052,19910.600000023842,5
bismark_summary_00000194,509887229.205131,182.80000001192093,10,642542337.137596,1462.3999999761581,5
bismark_report_00000198,509887232.721144,877.7249999642372,9,642534701.195426,877.7250000238419,30
bismark_summary_00000158,509887408.783694,182.79999995231628,8,637647748.687295,974.9333330392838,14
bismark_report_00000162,509887412.299707,877.7250000238419,11,637640124.7757,3510.899999976158,26
multiqc_00000197,509888110.55893,182.80000001192093,10,651337770.705189,182.79999995231628,8
multiqc_00000161,509888290.137492,182.80000001192093,8,651330116.078094,731.2000000476837,27
bismark_deduplicate_00000141,510633628.046027,182.80000001192093,11,561394518.100889,487.4666670560837,21
preseq_00000143,510633628.201306,182.80000001192093,10,637652136.62491,1462.3999999761581,1
bismark_methXtract_00000136,510633810.846027,7639.925000011921,11,561395007.595863,30559.700000047684,24
qualimap_00000133,510633811.370753,2488.824999988079,10,624986412.775884,13273.7333329916,13
bismark_summary_00000134,510641451.016125,182.79999995231628,10,637650674.069631,1462.3999999761581,2
bismark_report_00000138,510641454.532137,877.7250000238419,11,628863543.591744,4681.200000047684,15
