,size,wf_name,inp_size,relation,ratio,algorithm
631,10000,eager_10000.dot,8330435694,stat_vs_base,4.478188195697943,MeDiH-BL
632,200,methylseq_200.dot,8885797810,stat_vs_base,1.0,MeDiH-BL
633,100,chipseq,32978181418,stat_vs_base,1.0,MeDiH-BL
634,2000,methylseq_2000.dot,6761426956,stat_vs_base,1.3452677068744607,MeDiH-BL
635,20000,atacseq_20000.dot,3908761308,stat_vs_base,19.099792682050126,MeDiH-BL
636,1000,atacseq_1000.dot,11187378708,stat_vs_base,10.356678291884867,MeDiH-BL
637,10000,chipseq_10000.dot,32978181418,stat_vs_base,1.7336175014815196,MeDiH-BL
638,2000,methylseq_2000.dot,110641579976,stat_vs_base,0.2601231519392825,MeDiH-BL
639,8000,chipseq_8000.dot,3793245764,stat_vs_base,16.229113455904812,MeDiH-BL
640,25000,eager_25000.dot,19132169434,stat_vs_base,2.394166299799732,MeDiH-BL
641,4000,eager_4000.dot,19132169434,stat_vs_base,3.4056187382627727,MeDiH-BL
642,1000,chipseq_1000.dot,4807293396,stat_vs_base,18.327809732155263,MeDiH-BL
643,15000,eager_15000.dot,19075314980,stat_vs_base,2.744752370068126,MeDiH-BL
644,200,methylseq_200.dot,6761426956,stat_vs_base,1.0,MeDiH-BL
645,100,methylseq,17027257018,stat_vs_base,1.0,MeDiH-BL
646,1000,eager_1000.dot,8330435694,stat_vs_base,4.013469804950415,MeDiH-BL
647,4000,chipseq_4000.dot,3793245764,stat_vs_base,17.197932694324336,MeDiH-BL
648,200,methylseq_200.dot,11897958606,stat_vs_base,1.0,MeDiH-BL
649,1000,atacseq_1000.dot,3908761308,stat_vs_base,13.10626642690169,MeDiH-BL
650,1000,chipseq_1000.dot,3793245764,stat_vs_base,15.642389855308355,MeDiH-BL
651,2000,atacseq_2000.dot,11809629756,stat_vs_base,14.3269301437853,MeDiH-BL
652,4000,eager_4000.dot,8330435694,stat_vs_base,7.634471753956593,MeDiH-BL
653,200,methylseq_200.dot,22500260922,stat_vs_base,1.0,MeDiH-BL
654,4000,eager_4000.dot,14754556884,stat_vs_base,3.996662790783719,MeDiH-BL
655,100,methylseq,6761426956,stat_vs_base,1.0,MeDiH-BL
656,200,eager_200.dot,19100037384,stat_vs_base,1.0,MeDiH-BL
657,20000,methylseq_20000.dot,8885797810,stat_vs_base,0.5695439825599495,MeDiH-BL
658,25000,atacseq_25000.dot,2223941232,stat_vs_base,21.22565693768165,MeDiH-BL
659,20000,eager_20000.dot,25705994498,stat_vs_base,1.597916111130109,MeDiH-BL
660,25000,eager_25000.dot,19075314980,stat_vs_base,2.418239026533482,MeDiH-BL
661,15000,chipseq_15000.dot,5058052541,stat_vs_base,15.396487721649894,MeDiH-BL
662,1000,chipseq_1000.dot,5058052541,stat_vs_base,17.9736679709133,MeDiH-BL
663,15000,atacseq_15000.dot,11809629756,stat_vs_base,8.870138885238243,MeDiH-BL
664,2000,methylseq_2000.dot,8885797810,stat_vs_base,1.3068008441671466,MeDiH-BL
665,100,chipseq,41366257414,stat_vs_base,1.0,MeDiH-BL
666,15000,methylseq_15000.dot,8885797810,stat_vs_base,0.594626026665037,MeDiH-BL
667,30000,methylseq_30000.dot,17027257018,stat_vs_base,0.4610692512156905,MeDiH-BL
668,2000,eager_2000.dot,19075314980,stat_vs_base,2.648824513743985,MeDiH-BL
669,2000,eager_2000.dot,19132169434,stat_vs_base,2.499669807384865,MeDiH-BL
670,20000,chipseq_20000.dot,4605965334,stat_vs_base,13.963937273490616,MeDiH-BL
671,200,atacseq_200.dot,11187378708,stat_vs_base,1.0,MeDiH-BL
672,15000,chipseq_15000.dot,3793245764,stat_vs_base,16.7674022123215,MeDiH-BL
673,8000,atacseq_8000.dot,14091675276,stat_vs_base,6.499322886366229,MeDiH-BL
674,10000,eager_10000.dot,19132169434,stat_vs_base,2.6736422433316633,MeDiH-BL
675,8000,methylseq_8000.dot,11897958606,stat_vs_base,0.5224920344960123,MeDiH-BL
676,15000,eager_15000.dot,25705994498,stat_vs_base,1.721874950950214,MeDiH-BL
677,1000,eager_1000.dot,19075314980,stat_vs_base,3.27618258952985,MeDiH-BL
678,30000,eager_30000.dot,25705994498,stat_vs_base,1.8824150760442273,MeDiH-BL
679,10000,eager_10000.dot,25705994498,stat_vs_base,2.463313468884746,MeDiH-BL
680,20000,chipseq_20000.dot,3793245764,stat_vs_base,15.679119947401633,MeDiH-BL
681,100,chipseq,5058052541,stat_vs_base,1.0,MeDiH-BL
682,30000,chipseq_30000.dot,41366257414,stat_vs_base,1.1519925015166723,MeDiH-BL
683,8000,eager_8000.dot,14754556884,stat_vs_base,3.2216762156706986,MeDiH-BL
684,30000,chipseq_30000.dot,32978181418,stat_vs_base,1.8801002351111527,MeDiH-BL
685,25000,methylseq_25000.dot,110641579976,stat_vs_base,0.27262633978193646,MeDiH-BL
686,10000,eager_10000.dot,14754556884,stat_vs_base,2.909563973343951,MeDiH-BL
687,30000,eager_30000.dot,14754556884,stat_vs_base,2.092430057321958,MeDiH-BL
688,8000,methylseq_8000.dot,6761426956,stat_vs_base,0.7616583961350781,MeDiH-BL
689,10000,atacseq_10000.dot,11809629756,stat_vs_base,10.330162696691458,MeDiH-BL
690,20000,eager_20000.dot,19132169434,stat_vs_base,2.765022585181977,MeDiH-BL
691,200,eager_200.dot,19075314980,stat_vs_base,1.0,MeDiH-BL
692,20000,eager_20000.dot,14754556884,stat_vs_base,2.2647360387255313,MeDiH-BL
693,100,chipseq,4807293396,stat_vs_base,1.0,MeDiH-BL
694,15000,eager_15000.dot,8330435694,stat_vs_base,4.818954921498379,MeDiH-BL
695,10000,methylseq_10000.dot,6761426956,stat_vs_base,0.6751056882428967,MeDiH-BL
696,1000,methylseq_1000.dot,22500260922,stat_vs_base,0.907223196589516,MeDiH-BL
697,8000,methylseq_8000.dot,22500260922,stat_vs_base,0.4750583045155844,MeDiH-BL
698,25000,methylseq_25000.dot,8885797810,stat_vs_base,0.5409286565161566,MeDiH-BL
699,1000,atacseq_1000.dot,2223941232,stat_vs_base,11.171587272487988,MeDiH-BL
700,4000,atacseq_4000.dot,3908761308,stat_vs_base,18.66615972535106,MeDiH-BL
701,10000,chipseq_10000.dot,3793245764,stat_vs_base,17.021491930409624,MeDiH-BL
702,1000,eager_1000.dot,19132169434,stat_vs_base,3.2300337466078552,MeDiH-BL
703,20000,methylseq_20000.dot,17027257018,stat_vs_base,0.4315681363007268,MeDiH-BL
704,8000,eager_8000.dot,25705994498,stat_vs_base,2.3284467954863906,MeDiH-BL
705,2000,methylseq_2000.dot,17027257018,stat_vs_base,0.5851234938433807,MeDiH-BL
706,4000,methylseq_4000.dot,6761426956,stat_vs_base,1.659050390681865,MeDiH-BL
707,8000,chipseq_8000.dot,4807293396,stat_vs_base,16.63290766954187,MeDiH-BL
708,20000,methylseq_20000.dot,6273818718,stat_vs_base,0.6740704118639104,MeDiH-BL
709,4000,eager_4000.dot,19100037384,stat_vs_base,3.3518350564549695,MeDiH-BL
710,20000,methylseq_20000.dot,22500260922,stat_vs_base,0.4646708856101381,MeDiH-BL
711,2000,eager_2000.dot,14754556884,stat_vs_base,4.327487527010601,MeDiH-BL
712,20000,atacseq_20000.dot,11187378708,stat_vs_base,8.359548319577332,MeDiH-BL
713,4000,methylseq_4000.dot,22500260922,stat_vs_base,0.458958603804901,MeDiH-BL
714,15000,atacseq_15000.dot,2223941232,stat_vs_base,19.789406405488222,MeDiH-BL
715,8000,atacseq_8000.dot,2223941232,stat_vs_base,23.820483181535582,MeDiH-BL
716,200,chipseq_200.dot,41366257414,stat_vs_base,0.9869262307520484,MeDiH-BL
717,200,eager_200.dot,19132169434,stat_vs_base,1.0,MeDiH-BL
718,25000,chipseq_25000.dot,4807293396,stat_vs_base,13.74211469961219,MeDiH-BL
719,4000,atacseq_4000.dot,2223941232,stat_vs_base,22.362639237749562,MeDiH-BL
720,10000,chipseq_10000.dot,41366257414,stat_vs_base,1.1732985445594655,MeDiH-BL
721,4000,chipseq_4000.dot,4605965334,stat_vs_base,16.932574259982918,MeDiH-BL
722,10000,atacseq_10000.dot,2223941232,stat_vs_base,20.191658324496366,MeDiH-BL
723,25000,chipseq_25000.dot,3793245764,stat_vs_base,14.521766200185379,MeDiH-BL
724,25000,methylseq_25000.dot,17027257018,stat_vs_base,0.4628957543638991,MeDiH-BL
725,30000,eager_30000.dot,19132169434,stat_vs_base,2.299672799500162,MeDiH-BL
726,2000,eager_2000.dot,8330435694,stat_vs_base,4.475132568218318,MeDiH-BL
727,30000,chipseq_30000.dot,5058052541,stat_vs_base,12.118163764355842,MeDiH-BL
728,4000,methylseq_4000.dot,11897958606,stat_vs_base,0.580894538510487,MeDiH-BL
729,4000,chipseq_4000.dot,4807293396,stat_vs_base,17.78572171463246,MeDiH-BL
730,200,eager_200.dot,14754556884,stat_vs_base,1.0,MeDiH-BL
731,15000,methylseq_15000.dot,22500260922,stat_vs_base,0.4642725126711062,MeDiH-BL
732,20000,chipseq_20000.dot,32978181418,stat_vs_base,1.8247629809438173,MeDiH-BL
733,2000,methylseq_2000.dot,6273818718,stat_vs_base,1.5387423561219542,MeDiH-BL
734,1000,methylseq_1000.dot,17027257018,stat_vs_base,1.7547658967453894,MeDiH-BL
735,25000,eager_25000.dot,19100037384,stat_vs_base,2.3150042584981305,MeDiH-BL
736,8000,chipseq_8000.dot,4605965334,stat_vs_base,16.033785047703986,MeDiH-BL
737,2000,atacseq_2000.dot,2223941232,stat_vs_base,17.715615589448046,MeDiH-BL
738,200,methylseq_200.dot,6273818718,stat_vs_base,1.0,MeDiH-BL
739,8000,atacseq_8000.dot,11187378708,stat_vs_base,10.452038048110623,MeDiH-BL
740,100,methylseq,8885797810,stat_vs_base,1.0,MeDiH-BL
741,10000,methylseq_10000.dot,22500260922,stat_vs_base,0.45794384864633964,MeDiH-BL
742,1000,methylseq_1000.dot,6761426956,stat_vs_base,1.4986401992216265,MeDiH-BL
743,2000,chipseq_2000.dot,3793245764,stat_vs_base,17.82553759393691,MeDiH-BL
744,25000,methylseq_25000.dot,22500260922,stat_vs_base,0.4542667447020304,MeDiH-BL
745,30000,chipseq_30000.dot,3793245764,stat_vs_base,13.821151313510155,MeDiH-BL
746,1000,methylseq_1000.dot,8885797810,stat_vs_base,1.2034070311906844,MeDiH-BL
747,10000,methylseq_10000.dot,17027257018,stat_vs_base,0.4420792665146356,MeDiH-BL
748,200,eager_200.dot,8330435694,stat_vs_base,1.0,MeDiH-BL
749,10000,chipseq_10000.dot,4807293396,stat_vs_base,15.887668838483728,MeDiH-BL
750,30000,atacseq_30000.dot,14091675276,internal,0.926376248090026,MeDiH-BLC
751,15000,chipseq_15000.dot,41366257414,internal,0.4288930164741076,MeDiH-BLC
752,15000,methylseq_15000.dot,6761426956,internal,0.2570657819160972,MeDiH-BLC
753,15000,atacseq_15000.dot,3908761308,internal,1.2317324464391617,MeDiH-BLC
754,1000,eager_1000.dot,25705994498,internal,2.1230818736865475,MeDiH-BLC
755,20000,eager_20000.dot,8330435694,internal,0.9504907030826448,MeDiH-BLC
756,25000,eager_25000.dot,14754556884,internal,0.5617853200705679,MeDiH-BLC
757,1000,methylseq_1000.dot,110641579976,internal,0.20856438120853785,MeDiH-BLC
758,200,chipseq_200.dot,5058052541,internal,1.7520878810564091,MeDiH-BLC
759,30000,atacseq_30000.dot,11809629756,internal,0.885143943630735,MeDiH-BLC
760,1000,methylseq_1000.dot,6273818718,internal,1.2812956400678939,MeDiH-BLC
761,4000,chipseq_4000.dot,41366257414,internal,0.4916368579113185,MeDiH-BLC
762,2000,atacseq_2000.dot,14091675276,internal,1.240182401282152,MeDiH-BLC
763,1000,atacseq_1000.dot,11809629756,internal,1.7075463868673513,MeDiH-BLC
764,200,methylseq_200.dot,17027257018,internal,1.0342008999262222,MeDiH-BLC
765,30000,methylseq_30000.dot,110641579976,internal,0.19820901185297746,MeDiH-BLC
766,8000,methylseq_8000.dot,110641579976,internal,0.19566338494472374,MeDiH-BLC
767,20000,methylseq_20000.dot,6761426956,internal,0.24832162080040313,MeDiH-BLC
768,8000,atacseq_8000.dot,3908761308,internal,1.263423415430984,MeDiH-BLC
769,8000,methylseq_8000.dot,17027257018,internal,0.21769340003017693,MeDiH-BLC
770,10000,atacseq_10000.dot,14091675276,internal,0.9877967754264586,MeDiH-BLC
771,20000,atacseq_20000.dot,11809629756,internal,0.9446849883575396,MeDiH-BLC
772,30000,atacseq_30000.dot,3908761308,internal,1.1563106990169134,MeDiH-BLC
773,2000,eager_2000.dot,25705994498,internal,0.7293597567651963,MeDiH-BLC
774,1000,eager_1000.dot,14754556884,internal,1.7025033924285216,MeDiH-BLC
775,30000,atacseq_30000.dot,11187378708,internal,0.9189086549441035,MeDiH-BLC
776,10000,methylseq_10000.dot,8885797810,internal,0.24983589276040086,MeDiH-BLC
777,4000,atacseq_4000.dot,11809629756,internal,1.2482098771907248,MeDiH-BLC
778,1000,atacseq_1000.dot,14091675276,internal,1.2015541653276227,MeDiH-BLC
779,4000,methylseq_4000.dot,6273818718,internal,0.6671048264344819,MeDiH-BLC
780,1000,chipseq_1000.dot,4605965334,internal,1.168408092223064,MeDiH-BLC
781,200,atacseq_200.dot,11809629756,internal,3.6040175223574633,MeDiH-BLC
782,8000,eager_8000.dot,19075314980,internal,1.1142432695232478,MeDiH-BLC
783,10000,methylseq_10000.dot,110641579976,internal,0.19631040068756156,MeDiH-BLC
784,2000,methylseq_2000.dot,22500260922,internal,0.26215951102832513,MeDiH-BLC
785,200,chipseq_200.dot,32978181418,internal,1.0429656673927483,MeDiH-BLC
786,2000,chipseq_2000.dot,4605965334,internal,1.2021052415394093,MeDiH-BLC
787,30000,methylseq_30000.dot,8885797810,internal,0.22380763497671777,MeDiH-BLC
788,20000,eager_20000.dot,19075314980,internal,0.764200960091719,MeDiH-BLC
789,8000,atacseq_8000.dot,11809629756,internal,1.0030274263375778,MeDiH-BLC
790,30000,eager_30000.dot,19100037384,internal,0.5681105345679075,MeDiH-BLC
791,200,chipseq_200.dot,4807293396,internal,1.946115776147877,MeDiH-BLC
792,200,chipseq_200.dot,3793245764,internal,1.425542494302861,MeDiH-BLC
793,8000,eager_8000.dot,19132169434,internal,1.10956777058992,MeDiH-BLC
794,10000,atacseq_10000.dot,11187378708,internal,0.9122210856142849,MeDiH-BLC
795,20000,chipseq_20000.dot,4807293396,internal,1.085314154834389,MeDiH-BLC
796,10000,chipseq_10000.dot,5058052541,internal,1.0166252108168838,MeDiH-BLC
797,4000,atacseq_4000.dot,11187378708,internal,1.2533930107870055,MeDiH-BLC
798,4000,chipseq_4000.dot,32978181418,internal,0.5693154970020471,MeDiH-BLC
799,4000,eager_4000.dot,19075314980,internal,1.1959569233419112,MeDiH-BLC
800,4000,methylseq_4000.dot,17027257018,internal,0.23980828602554638,MeDiH-BLC
801,1000,chipseq_1000.dot,41366257414,internal,0.7382961703684927,MeDiH-BLC
802,10000,atacseq_10000.dot,3908761308,internal,1.3150485550516384,MeDiH-BLC
803,1000,eager_1000.dot,19100037384,internal,1.1509620424944487,MeDiH-BLC
804,25000,eager_25000.dot,25705994498,internal,0.4742666427714679,MeDiH-BLC
805,25000,chipseq_25000.dot,41366257414,internal,0.4016660475629696,MeDiH-BLC
806,15000,methylseq_15000.dot,11897958606,internal,0.22956708669198259,MeDiH-BLC
807,30000,atacseq_30000.dot,2223941232,internal,1.1205201296741756,MeDiH-BLC
808,1000,methylseq_1000.dot,11897958606,internal,0.8201456102957378,MeDiH-BLC
809,2000,atacseq_2000.dot,3908761308,internal,1.2919275402227812,MeDiH-BLC
810,100,methylseq,11897958606,internal,1.0000000001531506,MeDiH-BLC
811,25000,chipseq_25000.dot,5058052541,internal,0.9759435567954338,MeDiH-BLC
812,15000,methylseq_15000.dot,110641579976,internal,0.19061241021229489,MeDiH-BLC
813,15000,methylseq_15000.dot,17027257018,internal,0.2096004566502255,MeDiH-BLC
814,2000,chipseq_2000.dot,32978181418,internal,0.6726667207084905,MeDiH-BLC
815,2000,eager_2000.dot,19100037384,internal,1.0033462436988825,MeDiH-BLC
816,20000,atacseq_20000.dot,14091675276,internal,0.9118507067635693,MeDiH-BLC
817,20000,atacseq_20000.dot,2223941232,internal,1.1664210078233264,MeDiH-BLC
818,2000,chipseq_2000.dot,5058052541,internal,1.1417413200447164,MeDiH-BLC
819,20000,methylseq_20000.dot,11897958606,internal,0.22463395693245336,MeDiH-BLC
820,25000,atacseq_25000.dot,14091675276,internal,0.9120209262490837,MeDiH-BLC
821,4000,atacseq_4000.dot,14091675276,internal,1.064201164405063,MeDiH-BLC
822,200,eager_200.dot,25705994498,internal,2.4353537762237223,MeDiH-BLC
823,15000,chipseq_15000.dot,4605965334,internal,1.071004256841873,MeDiH-BLC
824,15000,atacseq_15000.dot,14091675276,internal,0.9135257075902825,MeDiH-BLC
825,200,methylseq_200.dot,110641579976,internal,0.28502682486347675,MeDiH-BLC
826,100,methylseq,6273818718,internal,1.0000000003948186,MeDiH-BLC
827,15000,atacseq_15000.dot,11187378708,internal,0.9030071852972097,MeDiH-BLC
828,4000,methylseq_4000.dot,8885797810,internal,0.3662027310689464,MeDiH-BLC
829,20000,methylseq_20000.dot,110641579976,internal,0.19673015597114601,MeDiH-BLC
830,2000,chipseq_2000.dot,41366257414,internal,0.5437039598198392,MeDiH-BLC
831,15000,chipseq_15000.dot,32978181418,internal,0.5298052454051987,MeDiH-BLC
832,8000,chipseq_8000.dot,5058052541,internal,0.9536595603668152,MeDiH-BLC
833,8000,methylseq_8000.dot,8885797810,internal,0.25985295709569595,MeDiH-BLC
834,8000,chipseq_8000.dot,41366257414,internal,0.45880303969447084,MeDiH-BLC
835,8000,methylseq_8000.dot,6273818718,internal,0.3195036493647769,MeDiH-BLC
836,15000,eager_15000.dot,19100037384,internal,0.8179742731420476,MeDiH-BLC
837,30000,chipseq_30000.dot,4807293396,internal,1.1002265994974123,MeDiH-BLC
838,30000,methylseq_30000.dot,6761426956,internal,0.2415556354614965,MeDiH-BLC
839,1000,chipseq_1000.dot,32978181418,internal,0.8227908651058561,MeDiH-BLC
840,30000,chipseq_30000.dot,4605965334,internal,1.0506123469132191,MeDiH-BLC
841,10000,methylseq_10000.dot,6273818718,internal,0.28714817315986196,MeDiH-BLC
842,25000,methylseq_25000.dot,6761426956,internal,0.24297844324287618,MeDiH-BLC
843,10000,chipseq_10000.dot,4605965334,internal,1.058882014142478,MeDiH-BLC
844,100,methylseq,22500260922,internal,1.0000000000871296,MeDiH-BLC
845,100,methylseq,110641579976,internal,1.00000000000002,MeDiH-BLC
846,25000,eager_25000.dot,8330435694,internal,0.9174090523616956,MeDiH-BLC
847,20000,chipseq_20000.dot,41366257414,internal,0.4140106759051028,MeDiH-BLC
848,20000,chipseq_20000.dot,5058052541,internal,0.9913007265214584,MeDiH-BLC
849,8000,chipseq_8000.dot,32978181418,internal,0.526447202478373,MeDiH-BLC
850,25000,atacseq_25000.dot,11187378708,internal,0.9236082424052579,MeDiH-BLC
851,25000,atacseq_25000.dot,3908761308,internal,1.1513374304698512,MeDiH-BLC
852,4000,chipseq_4000.dot,5058052541,internal,1.0508782889650259,MeDiH-BLC
853,15000,eager_15000.dot,14754556884,internal,0.6433039104030165,MeDiH-BLC
854,15000,chipseq_15000.dot,4807293396,internal,1.0585706092262028,MeDiH-BLC
855,4000,eager_4000.dot,25705994498,internal,1.1882460609639858,MeDiH-BLC
856,8000,eager_8000.dot,19100037384,internal,1.15207357108048,MeDiH-BLC
857,4000,methylseq_4000.dot,110641579976,internal,0.2064240499580622,MeDiH-BLC
858,200,atacseq_200.dot,14091675276,internal,2.7190005982911467,MeDiH-BLC
859,25000,chipseq_25000.dot,32978181418,internal,0.5049280721340015,MeDiH-BLC
860,10000,eager_10000.dot,19100037384,internal,0.9980605749589124,MeDiH-BLC
861,30000,methylseq_30000.dot,11897958606,internal,0.2206250845223842,MeDiH-BLC
862,30000,eager_30000.dot,19075314980,internal,0.654389261038363,MeDiH-BLC
863,25000,methylseq_25000.dot,11897958606,internal,0.22539718918209858,MeDiH-BLC
864,15000,eager_15000.dot,19132169434,internal,0.8381823685575003,MeDiH-BLC
865,30000,methylseq_30000.dot,22500260922,internal,0.20292421668637872,MeDiH-BLC
866,2000,atacseq_2000.dot,11187378708,internal,1.6890898680091952,MeDiH-BLC
867,10000,methylseq_10000.dot,11897958606,internal,0.2415127189218887,MeDiH-BLC
868,25000,chipseq_25000.dot,4605965334,internal,1.028167550328629,MeDiH-BLC
869,30000,methylseq_30000.dot,6273818718,internal,0.2410069286105492,MeDiH-BLC
870,30000,eager_30000.dot,8330435694,internal,0.8341981767876759,MeDiH-BLC
871,200,chipseq_200.dot,4605965334,internal,1.7707005159128533,MeDiH-BLC
872,15000,methylseq_15000.dot,6273818718,internal,0.2613901935411402,MeDiH-BLC
873,2000,methylseq_2000.dot,11897958606,internal,0.6592186016293813,MeDiH-BLC
874,200,atacseq_200.dot,3908761308,internal,2.5569151905552925,MeDiH-BLC
875,8000,eager_8000.dot,8330435694,internal,1.114376931809475,MeDiH-BLC
876,200,atacseq_200.dot,2223941232,internal,2.4832703807018914,MeDiH-BLC
877,2000,chipseq_2000.dot,4807293396,internal,1.1370320951917852,MeDiH-BLC
878,20000,eager_20000.dot,19100037384,internal,0.759003189316005,MeDiH-BLC
879,10000,eager_10000.dot,19075314980,internal,1.0515957930505155,MeDiH-BLC
880,25000,methylseq_25000.dot,6273818718,internal,0.2460528850682323,MeDiH-BLC
881,10000,eager_10000.dot,8330435694,internal,1.0794677592587318,MeDiH-BLC
882,200,methylseq_200.dot,8885797810,internal,1.0002506995546,MeDiH-BLC
883,100,chipseq,32978181418,internal,1.0230263773549413,MeDiH-BLC
884,2000,methylseq_2000.dot,6761426956,internal,0.7700908244004805,MeDiH-BLC
885,20000,atacseq_20000.dot,3908761308,internal,1.1882794309273619,MeDiH-BLC
886,1000,atacseq_1000.dot,11187378708,internal,1.710016253424175,MeDiH-BLC
887,10000,chipseq_10000.dot,32978181418,internal,0.5235375323863596,MeDiH-BLC
888,2000,methylseq_2000.dot,110641579976,internal,0.21010465490020172,MeDiH-BLC
889,8000,chipseq_8000.dot,3793245764,internal,0.9886308617278082,MeDiH-BLC
890,25000,eager_25000.dot,19132169434,internal,0.72840878839593,MeDiH-BLC
891,4000,eager_4000.dot,19132169434,internal,1.0580653095269745,MeDiH-BLC
892,1000,chipseq_1000.dot,4807293396,internal,1.2662518405425023,MeDiH-BLC
893,15000,eager_15000.dot,19075314980,internal,0.8376694745543096,MeDiH-BLC
894,200,methylseq_200.dot,6761426956,internal,1.0004185917544142,MeDiH-BLC
895,100,methylseq,17027257018,internal,1.000000000170914,MeDiH-BLC
896,1000,eager_1000.dot,8330435694,internal,1.450820995482298,MeDiH-BLC
897,4000,chipseq_4000.dot,3793245764,internal,1.1515185595325501,MeDiH-BLC
898,200,methylseq_200.dot,11897958606,internal,1.000290838686391,MeDiH-BLC
899,1000,atacseq_1000.dot,3908761308,internal,1.4166205045615656,MeDiH-BLC
900,1000,chipseq_1000.dot,3793245764,internal,1.1258414018112477,MeDiH-BLC
901,2000,atacseq_2000.dot,11809629756,internal,1.488182488069777,MeDiH-BLC
902,4000,eager_4000.dot,8330435694,internal,1.855060784179364,MeDiH-BLC
903,200,methylseq_200.dot,22500260922,internal,1.0342844320067337,MeDiH-BLC
904,4000,eager_4000.dot,14754556884,internal,1.3398329821773625,MeDiH-BLC
905,100,methylseq,6761426956,internal,1.0000000004213674,MeDiH-BLC
906,200,eager_200.dot,19100037384,internal,2.328536870310062,MeDiH-BLC
907,20000,methylseq_20000.dot,8885797810,internal,0.22910771460257004,MeDiH-BLC
908,25000,atacseq_25000.dot,2223941232,internal,1.1505631888777985,MeDiH-BLC
909,20000,eager_20000.dot,25705994498,internal,0.5570194264975444,MeDiH-BLC
910,25000,eager_25000.dot,19075314980,internal,0.6672137814605161,MeDiH-BLC
911,15000,chipseq_15000.dot,5058052541,internal,1.097102426129634,MeDiH-BLC
912,1000,chipseq_1000.dot,5058052541,internal,1.133499889548985,MeDiH-BLC
913,15000,atacseq_15000.dot,11809629756,internal,0.9168055268493286,MeDiH-BLC
914,2000,methylseq_2000.dot,8885797810,internal,0.7727388990765853,MeDiH-BLC
915,100,chipseq,41366257414,internal,1.021800808447356,MeDiH-BLC
916,15000,methylseq_15000.dot,8885797810,internal,0.23759911352104762,MeDiH-BLC
917,30000,methylseq_30000.dot,17027257018,internal,0.21262970184177388,MeDiH-BLC
918,2000,eager_2000.dot,19075314980,internal,1.0920750283474723,MeDiH-BLC
919,2000,eager_2000.dot,19132169434,internal,1.1564796692293782,MeDiH-BLC
920,20000,chipseq_20000.dot,4605965334,internal,1.0999127503723956,MeDiH-BLC
921,200,atacseq_200.dot,11187378708,internal,3.4382935556378706,MeDiH-BLC
922,15000,chipseq_15000.dot,3793245764,internal,0.984460154182269,MeDiH-BLC
923,8000,atacseq_8000.dot,14091675276,internal,0.9451880509461078,MeDiH-BLC
924,10000,eager_10000.dot,19132169434,internal,0.9759288327683127,MeDiH-BLC
925,8000,methylseq_8000.dot,11897958606,internal,0.2470770139850631,MeDiH-BLC
926,15000,eager_15000.dot,25705994498,internal,0.5276282830898774,MeDiH-BLC
927,1000,eager_1000.dot,19075314980,internal,1.162752466175121,MeDiH-BLC
928,30000,eager_30000.dot,25705994498,internal,0.4587959239856902,MeDiH-BLC
929,10000,eager_10000.dot,25705994498,internal,0.95858614048065,MeDiH-BLC
930,20000,chipseq_20000.dot,3793245764,internal,0.999522790781145,MeDiH-BLC
931,100,chipseq,5058052541,internal,1.0836699794602211,MeDiH-BLC
932,30000,chipseq_30000.dot,41366257414,internal,0.3982253409321367,MeDiH-BLC
933,8000,eager_8000.dot,14754556884,internal,0.8788646989610678,MeDiH-BLC
934,30000,chipseq_30000.dot,32978181418,internal,0.5145823866076068,MeDiH-BLC
935,25000,methylseq_25000.dot,110641579976,internal,0.19129499769692673,MeDiH-BLC
936,10000,eager_10000.dot,14754556884,internal,0.7713992899194645,MeDiH-BLC
937,30000,eager_30000.dot,14754556884,internal,0.5737268798452793,MeDiH-BLC
938,8000,methylseq_8000.dot,6761426956,internal,0.30155617135275214,MeDiH-BLC
939,10000,atacseq_10000.dot,11809629756,internal,0.9739834760826247,MeDiH-BLC
940,20000,eager_20000.dot,19132169434,internal,0.778963104022232,MeDiH-BLC
941,200,eager_200.dot,19075314980,internal,2.3055304821098144,MeDiH-BLC
942,20000,eager_20000.dot,14754556884,internal,0.5604812525860504,MeDiH-BLC
943,100,chipseq,4807293396,internal,1.0751558585396281,MeDiH-BLC
944,15000,eager_15000.dot,8330435694,internal,1.222150484252902,MeDiH-BLC
945,10000,methylseq_10000.dot,6761426956,internal,0.2824226548144406,MeDiH-BLC
946,1000,methylseq_1000.dot,22500260922,internal,0.4427000452858997,MeDiH-BLC
947,8000,methylseq_8000.dot,22500260922,internal,0.216303210376629,MeDiH-BLC
948,25000,methylseq_25000.dot,8885797810,internal,0.22688427180424242,MeDiH-BLC
949,1000,atacseq_1000.dot,2223941232,internal,1.4792126470511757,MeDiH-BLC
950,4000,atacseq_4000.dot,3908761308,internal,1.306290963267204,MeDiH-BLC
951,10000,chipseq_10000.dot,3793245764,internal,0.986003092246444,MeDiH-BLC
952,1000,eager_1000.dot,19132169434,internal,1.1616327063550025,MeDiH-BLC
953,20000,methylseq_20000.dot,17027257018,internal,0.20696417741486342,MeDiH-BLC
954,8000,eager_8000.dot,25705994498,internal,0.7122028278262447,MeDiH-BLC
955,2000,methylseq_2000.dot,17027257018,internal,0.2874439255224798,MeDiH-BLC
956,4000,methylseq_4000.dot,6761426956,internal,0.6027608541642451,MeDiH-BLC
