vertex start_time finish_time proc_num
bismark_deduplicate_00000381 50488291.5373771 50488303.9226549 20
bismark_deduplicate_00001173 34492516.2076186 34492534.7855353 29
bismark_deduplicate_00001401 39468189.4605752 39468201.845853 23
bismark_deduplicate_00000429 47929640.2365099 47929652.6217877 21
bismark_deduplicate_00000765 55977994.9071931 55977999.5516723 33
bismark_deduplicate_00001833 46309159.5311431 46309171.9164208 22
bismark_deduplicate_00000537 50489442.5885157 50489454.9737935 21
bismark_deduplicate_00001737 29995545.1730755 29995563.7509921 24
bismark_deduplicate_00001701 47930791.2876485 47930803.6729263 22
bismark_deduplicate_00000921 55979145.9583317 55979150.6028109 30
bismark_deduplicate_00000753 52489286.0496068 52489298.4348846 18
bismark_deduplicate_00001413 47931942.3387871 47931954.7240649 23
bismark_deduplicate_00000105 58243780.9322424 58243785.5767216 6
bismark_deduplicate_00001389 52368999.2722106 52369011.6574884 19
bismark_deduplicate_00000933 30446496.8094128 30446515.3873295 24
bismark_deduplicate_00001593 41665966.2857637 41665984.8636804 29
bismark_deduplicate_00001929 51601588.2773087 51601600.6625864 20
bismark_deduplicate_00001605 41667813.3213117 41667831.8992284 29
bismark_deduplicate_00001233 39466534.8245635 39466553.4024801 24
bismark_deduplicate_00001713 36713444.1298203 36713462.707737 25
bismark_deduplicate_00001341 42943562.2221563 42943580.800073 29
bismark_deduplicate_00000225 47941268.0449474 47941280.4302252 22
bismark_deduplicate_00000825 51602739.3284473 51602751.7137251 21
bismark_deduplicate_00000141 52490437.1007454 52490449.4860232 19
bismark_deduplicate_00000945 29995545.1730755 29995563.7509921 26
bismark_deduplicate_00001749 30446496.8094128 30446515.3873295 26
bismark_deduplicate_00000501 45352084.5628942 45352103.1408108 29
bismark_deduplicate_00001221 42945409.2577043 42945427.835621 24
bismark_deduplicate_00001329 44354182.152107 44354200.7300237 24
bismark_deduplicate_00000477 50490593.6396543 50490606.0249321 22
bismark_deduplicate_00001953 55980297.0094704 55980301.6539495 33
bismark_deduplicate_00000489 44355836.7881188 44355855.3660355 24
bismark_deduplicate_00000837 50491744.690793 50491757.0760707 23
bismark_deduplicate_00000849 42947256.2932523 42947274.871169 25
bismark_deduplicate_00000417 52491588.151884 52491600.5371618 18
bismark_deduplicate_00001629 51026511.3514188 51026523.7366966 22
bismark_deduplicate_00000153 51603890.3795859 51603902.7648637 20
bismark_deduplicate_00001317 50492900.528007 50492912.9132848 23
bismark_deduplicate_00000801 52849210.2640363 52849235.0345918 15
bismark_deduplicate_00001377 51605041.4307245 51605053.8160023 21
bismark_deduplicate_00001641 36713444.1298203 36713462.707737 26
bismark_deduplicate_00001761 56193810.6273654 56193815.2718445 31
bismark_deduplicate_00000789 55989622.7156306 55989627.3601098 33
bismark_deduplicate_00000393 50771073.6809628 50771086.0662406 23
bismark_deduplicate_00000117 52429359.6145322 52429371.99981 20
bismark_deduplicate_00000321 48890074.2322095 48890092.8101262 29
bismark_deduplicate_00000969 41224125.9245879 41224144.5025046 26
bismark_deduplicate_00001305 46310814.1671548 46310832.7450715 24
bismark_deduplicate_00001365 50494046.7930702 50494065.3709869 29
bismark_deduplicate_00000513 52492739.2030227 52492751.5883004 19
bismark_deduplicate_00000165 50772728.3169746 50772740.7022524 23
bismark_deduplicate_00001197 34791605.4967521 34791624.0746687 27
bismark_deduplicate_00000237 55990773.7667692 55990778.4112484 30
bismark_deduplicate_00001845 52431014.250544 52431026.6358218 20
bismark_deduplicate_00000129 48796520.6471196 48796539.2250363 24
bismark_deduplicate_00000957 36715291.1653683 36715309.743285 27
bismark_deduplicate_00000813 50771073.6809628 50771092.2588795 29
bismark_deduplicate_00001353 55991924.8179079 55991929.462387 33
bismark_deduplicate_00000405 51606192.4818631 51606204.8671409 22
bismark_deduplicate_00000213 55993075.8690465 55993080.5135256 30
bismark_deduplicate_00001209 41225276.9757265 41225295.5536432 27
bismark_deduplicate_00001485 52432668.8865557 52432681.2718335 20
bismark_deduplicate_00001989 56015637.2634912 56015641.9079704 8
bismark_deduplicate_00000333 45818655.1629973 45818673.7409139 25
bismark_deduplicate_00001665 46312468.8031666 46312487.3810832 25
bismark_deduplicate_00001941 50774382.9529864 50774395.3382641 23
bismark_deduplicate_00001497 55994226.9201851 55994231.5646643 33
bismark_deduplicate_00001797 52489286.0496068 52489298.4348846 20
bismark_deduplicate_00000669 57249109.4355227 57249134.2060783 17
bismark_deduplicate_00000033 51636471.7026211 51636484.0878989 21
bismark_deduplicate_00001053 46314123.4391783 46314142.017095 25
bismark_deduplicate_00001113 52493890.2541613 52493902.639439 18
bismark_deduplicate_00000297 52495041.3052999 52495053.6905777 19
bismark_deduplicate_00000609 48669963.1663725 48669981.7442891 25
bismark_deduplicate_00000597 52490437.1007454 52490449.4860232 21
bismark_deduplicate_00000681 52571201.1792658 52571205.823745 10
bismark_deduplicate_00000441 50499919.3458146 50499937.9237313 24
bismark_deduplicate_00000453 55995377.9713237 55995382.6158029 30
bismark_deduplicate_00000345 51637622.7537598 51637635.1390375 22
bismark_deduplicate_00001821 52496192.3564385 52496204.7417163 18
bismark_deduplicate_00000045 52512541.6664818 52512554.0517596 18
bismark_deduplicate_00001041 45819806.2141359 45819824.7920526 26
bismark_deduplicate_00000885 45820957.2652745 45820975.8431912 27
bismark_deduplicate_00001125 50776037.5889981 50776049.9742759 23
bismark_deduplicate_00000309 52497343.4075771 52497355.7928549 19
bismark_deduplicate_00001533 52513692.7176204 52513705.1028982 19
bismark_deduplicate_00000633 57326881.8798185 57326886.5242976 9
bismark_deduplicate_00000006 55998943.6357155 55998948.2801946 34
bismark_deduplicate_00001077 48798367.6826676 48798386.2605843 25
bismark_deduplicate_00001809 57081508.3996635 57081513.0441427 32
bismark_deduplicate_00001089 48891728.8682213 48891747.4461379 25
bismark_deduplicate_00000621 55370920.4599952 55370932.8452729 18
bismark_deduplicate_00000189 45822108.3164131 45822126.8943298 26
bismark_deduplicate_00001677 48671810.2019205 48671828.7798371 26
bismark_deduplicate_00001521 51638773.8048984 51638786.1901762 23
bismark_deduplicate_00000645 57081508.3996635 57081513.0441427 35
bismark_deduplicate_00001161 41669660.3568597 41669678.9347764 28
bismark_deduplicate_00001617 55996529.0224623 55996533.6669415 33
bismark_deduplicate_00001905 48888085.7748974 48888104.352814 26
bismark_deduplicate_00001065 47024059.3849743 47024077.962891 27
bismark_deduplicate_00000897 50501070.3969532 50501088.9748699 25
bismark_deduplicate_00000021 56107202.391269 56107207.0357482 7
bismark_deduplicate_00001509 45353931.5984422 45353950.1763588 28
bismark_deduplicate_00001101 51639924.856037 51639937.2413148 22
bismark_deduplicate_00001545 52434323.5225675 52434335.9078453 22
bismark_deduplicate_00001269 48800214.7182156 48800233.2961323 27
bismark_deduplicate_00000657 58845380.3907587 58845405.1613143 14
bismark_deduplicate_00001653 46315778.0751901 46315796.6531068 28
bismark_deduplicate_00000081 51641075.9071756 51641088.2924534 23
bismark_deduplicate_00000573 47025714.0209861 47025732.5989028 28
bismark_deduplicate_00000717 54996085.8313785 54996098.2166563 19
bismark_deduplicate_00001977 52790005.7589287 52790018.1442065 20
bismark_deduplicate_00000201 51028358.3869668 51028376.9648835 29
bismark_deduplicate_00000177 52498494.4587157 52498506.8439935 21
bismark_deduplicate_00000741 55094448.584224 55094460.9695018 19
bismark_deduplicate_00000069 54997236.8825172 54997249.2677949 20
bismark_deduplicate_00000273 52514843.768759 52514856.1540368 21
bismark_deduplicate_00001017 50772728.3169746 50772746.8948913 24
bismark_deduplicate_00001449 50774382.9529864 50774401.530903 24
bismark_deduplicate_00001437 48889932.8104454 48889951.3883621 26
bismark_deduplicate_00001149 50776037.5889981 50776056.1669148 24
bismark_deduplicate_00000729 55095599.6353626 55095612.0206404 20
bismark_deduplicate_00000561 55096750.6865012 55096763.071779 19
bismark_deduplicate_00000369 52515994.8198976 52516007.2051754 22
bismark_deduplicate_00001569 54998387.9336558 54998400.3189335 21
bismark_deduplicate_00001917 54999538.9847944 54999551.3700722 22
bismark_deduplicate_00001425 52499645.5098544 52499657.8951321 23
bismark_deduplicate_00001005 45355965.6897712 45356002.8456045 5
bismark_deduplicate_00001029 52500801.3470684 52500813.7323462 23
bismark_deduplicate_00000693 55000690.035933 55000702.4212108 21
bismark_deduplicate_00001257 51030205.4225148 51030224.0004315 29
bismark_deduplicate_00000585 51642226.9583142 51642245.5362309 29
bismark_deduplicate_00001725 45357812.7253192 45357849.8811525 5
bismark_deduplicate_00001557 55097901.7376398 55097914.1229176 20
bismark_deduplicate_00001893 55099052.7887785 55099065.1740562 19
bismark_deduplicate_00000285 50107765.2634468 50107783.8413635 26
bismark_deduplicate_00001281 55997680.0736009 55997684.7180801 30
bismark_deduplicate_00001461 51032052.4580628 51032071.0359795 24
bismark_deduplicate_00000705 51643378.0094528 51643396.5873695 24
bismark_deduplicate_00000873 50109612.2989949 50109630.8769115 26
bismark_deduplicate_00000057 52517145.8710363 52517158.256314 23
bismark_deduplicate_00001689 51033899.4936108 51033918.0715275 25
bismark_deduplicate_00001473 55372575.0960069 55372587.4812847 18
bismark_deduplicate_00001137 52791660.3949405 52791672.7802183 23
bismark_deduplicate_00000357 52501947.6121316 52501966.1900483 29
bismark_deduplicate_00000909 47027368.6569979 47027387.2349145 28
bismark_deduplicate_00001785 53438425.5251891 53438450.2957447 13
bismark_deduplicate_00000549 55001841.0870716 55001853.4723494 22
bismark_methXtract_00001072 48800673.4468954 48801229.4318954 28
bismark_methXtract_00001864 52369644.2077878 52370200.1927878 24
bismark_methXtract_00000928 30448988.0318667 30450100.0018667 4
bismark_methXtract_00000184 45824599.538867 45825711.508867 5
bismark_methXtract_00000436 50502225.1100424 50502781.0950424 26
bismark_methXtract_00000424 47932125.2663249 47933237.2363249 5
bismark_methXtract_00001240 35814362.8938835 35815474.8638835 4
bismark_methXtract_00000196 51030664.1511946 51031220.1361946 26
bismark_methXtract_00001612 55996533.6669415 55996672.6631915 33
bismark_methXtract_00001720 45360509.5208652 45361621.4908652 4
bismark_methXtract_00000916 55981437.789122 55981808.4457887 18
bismark_methXtract_00000904 47029859.8794518 47030971.8494518 4
bismark_methXtract_00001252 51032511.1867426 51033067.1717426 26
bismark_methXtract_00001228 50503366.3305981 50503922.3155981 27
bismark_methXtract_00001888 55099065.1740562 55099435.8307229 19
bismark_methXtract_00001000 45361837.7365962 45362949.7065962 3
bismark_methXtract_00001144 50778343.3532259 50778899.3382259 27
bismark_methXtract_00001012 50779484.5737816 50780040.5587816 28
bismark_methXtract_00000352 52501966.1900483 52502522.1750483 29
bismark_methXtract_00000268 52517143.3403479 52517699.3253479 29
bismark_methXtract_00001648 47031001.1000074 47032113.0700074 3
bismark_methXtract_00001684 51033918.0715275 51034474.0565275 25
bismark_methXtract_00001132 52791672.7802183 52792043.4368849 23
bismark_methXtract_00001024 52503100.9186573 52503656.9036573 24
bismark_methXtract_00001120 52504242.139213 52504798.124213 25
bismark_methXtract_00000280 50110256.4859008 50111368.4559008 5
bismark_methXtract_00000340 51639922.3253487 51640478.3103487 26
bismark_methXtract_00001036 50111397.7064564 50112509.6764564 4
bismark_methXtract_00000256 44355012.5459103 44356124.5159103 2
bismark_methXtract_00001108 52496189.8257502 52496745.8107502 26
bismark_methXtract_00001048 48802000.1256772 48803112.0956772 3
bismark_methXtract_00000292 52497340.8768888 52497896.8618888 26
bismark_methXtract_00000328 48803141.3462328 48804253.3162328 2
bismark_methXtract_00001900 50112538.9270121 50113650.8970121 5
bismark_methXtract_00001672 50113680.1475677 50114792.1175677 4
bismark_methXtract_00001096 51642224.4276259 51642780.4126259 27
bismark_methXtract_00001660 48804282.5667885 48805394.5367885 3
bismark_methXtract_00001060 47026550.6074283 47027662.5774283 1
bismark_methXtract_00001084 48894220.0906752 48895332.0606752 3
bismark_methXtract_00000304 52499642.979166 52500198.964166 26
bismark_methXtract_00000316 51033652.4072983 51034208.3922983 28
bismark_methXtract_00000964 50114821.3681234 50115933.3381234 5
bismark_methXtract_00000412 52497331.0463058 52497887.0313058 27
bismark_methXtract_00001924 51603887.8488976 51604443.8338976 28
bismark_methXtract_00001708 48895361.3112308 48896473.2812308 2
bismark_methXtract_00001216 50780811.2525633 50781923.2225633 5
bismark_methXtract_00001624 51643365.6481816 51643921.6331816 28
bismark_methXtract_00000940 50115962.588679 50117074.558679 4
bismark_methXtract_00000220 51644511.613937 51645067.598937 28
bismark_methXtract_00001204 47027691.8279839 47028803.7979839 0
bismark_methXtract_00000400 51645657.5796925 51646213.5646925 28
bismark_methXtract_00000952 47028833.0485396 47029945.0185396 1
bismark_methXtract_00001192 47029974.2690952 47031086.2390952 0
bismark_methXtract_00000388 52505383.3597686 52505939.3447686 24
bismark_methXtract_00000232 55993065.5975595 55993436.2542262 18
bismark_methXtract_00000208 55995367.6998368 55995738.3565034 18
bismark_methXtract_00001180 52518284.5609036 52518840.5459036 24
bismark_methXtract_00001696 51646803.545448 51647359.530448 28
bismark_methXtract_00000976 52519425.7814592 52519981.7664592 29
bismark_methXtract_00000376 51605214.5276793 51606326.4976793 5
bismark_methXtract_00001636 50117103.8092347 50118215.7792347 3
bismark_methXtract_00000244 52498472.2668615 52499028.2518615 28
bismark_methXtract_00001168 51034979.0860801 51036091.0560801 4
bismark_methXtract_00000988 51648115.9886303 51649227.9586303 5
bismark_methXtract_00001876 52500784.1997217 52501340.1847217 27
bismark_methXtract_00001912 55001838.5563833 55002209.21305 21
bismark_methXtract_00001156 47032142.3205631 47033254.2905631 1
bismark_methXtract_00000364 55001853.4723494 55002224.1290161 22
bismark_methXtract_00000784 55991914.5464209 55992285.2030876 19
bismark_methXtract_00000088 55430149.7356583 55430891.0489916 16
bismark_methXtract_00001468 55374874.6675958 55375245.3242625 20
bismark_methXtract_00000580 51644718.1807682 51645830.1507682 4
bismark_methXtract_00001960 57249134.2060783 57249875.5194116 12
bismark_methXtract_00000760 55993055.7669766 55993426.4236432 20
bismark_methXtract_00001384 52501925.4202773 52502481.4052773 26
bismark_methXtract_00000520 51606355.748235 51607467.718235 3
bismark_methXtract_00000100 58243785.5767216 58243924.5729716 6
bismark_methXtract_00000772 55994196.9875322 55994567.6441989 19
bismark_methXtract_00001756 56193815.2718445 56193954.2680945 31
bismark_methXtract_00001576 52503066.640833 52503622.625833 27
bismark_methXtract_00001372 52520567.0020149 52521122.9870149 24
bismark_methXtract_00000676 52571205.823745 52571344.819995 10
bismark_methXtract_00001396 52506524.5803243 52507080.5653243 25
bismark_methXtract_00000508 52504207.8613886 52504763.8463886 26
bismark_methXtract_00000112 52431844.6443473 52432956.6143472 5
bismark_methXtract_00001360 51645859.4013238 51646971.3713238 3
bismark_methXtract_00000796 52849235.0345918 52849976.3479251 15
bismark_methXtract_00001480 52435153.9163708 52436265.8863708 5
bismark_methXtract_00000592 52521708.2225706 52522264.2075706 29
bismark_methXtract_00000028 52522849.4431262 52523405.4281262 24
bismark_methXtract_00000664 57249134.2060783 57249875.5194116 17
bismark_methXtract_00001348 55995338.2080879 55995708.8647546 20
bismark_methXtract_00000496 51647000.6218795 51648112.5918795 4
bismark_methXtract_00000808 51648141.8424351 51649253.8124351 3
bismark_methXtract_00001492 55996672.6631915 55996811.6594415 33
bismark_methXtract_00001420 52507665.8008799 52508221.7858799 26
bismark_methXtract_00001444 50781952.473119 50783064.443119 2
bismark_methXtract_00000712 54998385.4029674 54998756.0596341 23
bismark_methXtract_00001972 52792305.3305176 52792861.3155176 29
bismark_methXtract_00000052 52519445.4426252 52520001.4276252 25
bismark_methXtract_00000568 47033283.5411187 47034395.5111187 0
bismark_methXtract_00001432 50118245.0297904 50119356.9997904 1
bismark_methXtract_00000064 54999536.4541061 54999907.1107727 23
bismark_methXtract_00000700 51645869.2319068 51646981.2019068 2
bismark_methXtract_00001552 55100201.3092287 55100571.9658954 21
bismark_methXtract_00000556 55099050.2580901 55099420.9147568 22
bismark_methXtract_00001816 55376015.8881515 55376386.5448181 21
bismark_methXtract_00000724 55101342.5297844 55101713.1864511 22
bismark_methXtract_00001456 51647010.4524624 51648122.4224624 1
bismark_methXtract_00000892 50503561.6194071 50504673.5894071 0
bismark_methXtract_00001768 55889084.4272233 55889223.4234733 11
bismark_methXtract_00000736 55100191.4786458 55100562.1353124 23
bismark_methXtract_00000076 52520586.6631808 52521142.6481808 26
bismark_methXtract_00000544 55004140.6586605 55004696.6436605 29
bismark_methXtract_00001564 55000687.5052447 55001243.4902447 24
bismark_methXtract_00001408 52521727.8837365 52522283.8687365 25
bismark_methXtract_00001780 53438450.2957447 53439191.609078 13
bismark_methXtract_00000748 55377157.1087071 55377527.7653738 22
bismark_methXtract_00000688 55002989.6075219 55003545.5925219 24
bismark_methXtract_00001828 55005281.8792162 55005837.8642162 24
bismark_methXtract_00000040 55378298.3292628 55378668.9859295 21
bismark_methXtract_00000532 55004130.8280776 55004686.8130776 25
bismark_methXtract_00000856 55006423.0997718 55006979.0847718 29
bismark_methXtract_00000604 50504893.0433887 50506005.0133887 0
bismark_methXtract_00000172 55005272.0486332 55005828.0336332 26
bismark_methXtract_00001312 52522869.1042921 52523425.0892921 27
bismark_methXtract_00001984 56015641.9079704 56015780.9042204 8
bismark_methXtract_00000472 55007564.3203275 55008120.3053275 24
bismark_methXtract_00001276 55997684.7180801 55997823.7143301 30
bismark_methXtract_00000148 55102483.7503401 55102854.4070067 23
bismark_methXtract_00000844 50506224.4673703 50507336.4373703 0
bismark_methXtract_00000448 55997674.9882178 55997813.9844678 33
bismark_methXtract_00001300 51648151.6730181 51649263.6430181 2
bismark_methXtract_00001732 51649292.8935737 51650404.8635737 4
bismark_methXtract_00001504 50507555.8913519 50508667.8613519 0
bismark_methXtract_00001804 57081513.0441427 57081652.0403927 32
bismark_methXtract_00000640 57081513.0441427 57081652.0403927 35
bismark_methXtract_00000616 55379439.5498184 55379810.2064851 22
bismark_methXtract_00000460 55103629.7160955 55104000.3727622 23
bismark_methXtract_00001600 51649283.0629908 51650395.0329908 1
bismark_methXtract_00000160 52524010.3248478 52524566.3098478 28
bismark_methXtract_00001852 55006413.2691889 55006969.2541889 25
bismark_methXtract_00000010 55998948.2801946 55999087.2764446 34
bismark_methXtract_00001288 55104775.681851 55105146.3385177 23
bismark_methXtract_00000868 50508887.3153335 50509999.2853335 0
bismark_methXtract_00001516 52525151.5454034 52525707.5304034 27
bismark_methXtract_00000652 58845405.1613143 58846146.4746476 14
bismark_methXtract_00001528 55101332.6992014 55101888.6842014 29
bismark_methXtract_00001264 50510218.7393151 50511330.7093151 0
bismark_methXtract_00001948 55996479.4286435 55996850.0853102 19
bismark_methXtract_00001540 55008705.5408831 55009261.5258831 25
bismark_methXtract_00001588 51650424.2835464 51651536.2535464 3
bismark_methXtract_00000820 55007554.4897445 55008110.4747445 26
bismark_methXtract_00000136 55102473.9197571 55103029.9047571 24
bismark_methXtract_00000832 52526292.7659591 52526848.7509591 28
bismark_methXtract_00001324 51650434.1141294 51651546.0841294 2
bismark_methXtract_00000124 51651575.334685 51652687.304685 4
bismark_methXtract_00000484 51652716.5552407 51653828.5252407 3
bismark_methXtract_00000016 56107207.0357482 56107346.0319982 7
bismark_methXtract_00000880 50511550.1632967 50512662.1332967 0
bismark_methXtract_00001336 51651565.5041021 51652677.4741021 1
bismark_methXtract_00001936 52527433.9865148 52527989.9715148 27
bismark_methXtract_00000628 57326886.5242976 57327025.5205477 9
bismark_methXtract_00001840 55105921.6476065 55106292.3042731 23
bismark_methXtract_00001792 55107067.6133619 55107438.2700286 23
bismark_methXtract_00001744 50512881.5872783 50513993.5572783 0
qualimap_00000625 57327025.5205477 57327054.756381 9
qualimap_00000637 57081652.0403927 57081681.276226 35
qualimap_00000349 52504436.9971806 52504670.8838473 5
qualimap_00001069 50514212.0218881 50514445.9085547 0
qualimap_00001021 52528573.5074783 52528690.4508116 28
qualimap_00001897 50515542.4564978 50515776.3431645 0
qualimap_00001669 50516872.8911076 50517106.7777742 0
qualimap_00001681 51036388.8786599 51036622.7653266 0
qualimap_00000661 57249875.5194116 57250031.443856 17
qualimap_00000601 51037719.3132696 51037953.1999363 0
qualimap_00001813 55380579.0707819 55380657.0330042 21
qualimap_00000673 52571344.819995 52571374.0558283 10
qualimap_00001057 51039049.7478794 51039283.634546 0
qualimap_00000337 55009845.0618466 55009962.00518 26
qualimap_00001045 51040380.1824891 51040614.0691558 0
qualimap_00000589 55008694.010708 55008810.9540414 27
qualimap_00001033 51041710.6170989 51041944.5037655 0
qualimap_00000649 58846146.4746476 58846302.3990921 14
qualimap_00001789 55108212.7275583 55108290.6897805 23
qualimap_00000685 55009834.3832307 55009951.326564 28
qualimap_00000613 55381719.4433046 55381797.4055268 22
qualimap_00000325 51043041.0517086 51043274.9383753 0
qualimap_00001801 57081652.0403927 57081681.276226 32
qualimap_00000697 51653855.9383915 51654089.8250581 4
qualimap_00000577 52505577.3697033 52505811.2563699 4
qualimap_00000469 55010985.4343693 55011102.3777026 25
qualimap_00000397 55012125.8068919 55012242.7502253 26
qualimap_00001873 55103613.4407206 55103730.3840539 29
qualimap_00000805 52506717.7422259 52506951.6288926 5
qualimap_00000949 51044371.4863183 51044605.372985 0
qualimap_00000817 55010974.7557533 55011091.6990866 27
qualimap_00000493 52507858.1147485 52508092.0014152 4
qualimap_00000409 55382859.8158272 55382937.7780494 21
qualimap_00000937 51045701.9209281 51045935.8075947 0
qualimap_00000829 52529899.2004143 52530133.087081 5
qualimap_00000481 51654996.3109141 51655230.1975808 3
qualimap_00001849 55012115.1282759 55012232.0716093 28
qualimap_00001741 51047032.3555378 51047266.2422045 0
qualimap_00000841 51048362.7901476 51048596.6768142 0
qualimap_00000853 55013266.1794146 55013383.1227479 25
qualimap_00001705 51049693.2247573 51049927.111424 0
qualimap_00000925 51656136.6834368 51656370.5701034 2
qualimap_00000421 55013255.5007986 55013372.4441319 27
qualimap_00001717 51051023.659367 51051257.5460337 0
qualimap_00000865 51052354.0939768 51052587.9806434 0
qualimap_00000457 55109357.8417546 55109435.8039768 23
qualimap_00000913 55997823.7143301 55997852.9501634 30
qualimap_00000877 51053684.5285865 51053918.4152532 0
qualimap_00000433 51657277.0559594 51657510.9426261 3
qualimap_00001729 51658417.428482 51658651.3151487 2
qualimap_00000901 51055014.9631963 51055248.8498629 0
qualimap_00000889 51056345.397806 51056579.2844727 0
qualimap_00000445 55997852.9501634 55997882.1859968 30
qualimap_00001861 55384000.1883499 55384078.1505721 22
qualimap_00000757 55997618.949607 55997696.9118293 18
qualimap_00000565 51057675.8324157 51057909.7190824 0
qualimap_00001777 53439191.609078 53439347.5335224 13
qualimap_00000721 55110502.9559509 55110580.9181731 23
qualimap_00001885 55104753.8132432 55104870.7565766 24
qualimap_00001825 55014406.5519372 55014523.4952705 26
qualimap_00000361 55015546.9244598 55015663.8677932 25
qualimap_00001009 51659557.8010047 51659791.6876713 3
qualimap_00000553 55105894.1857659 55106011.1290992 29
qualimap_00000733 55107034.5582885 55107151.5016218 24
qualimap_00001693 55016687.2969825 55016804.2403158 26
qualimap_00000745 55385140.5608725 55385218.5230947 21
qualimap_00000997 51059006.2670255 51059240.1536921 0
qualimap_00000373 55111648.0701473 55111726.0323695 23
qualimap_00000541 55017827.6695051 55017944.6128384 25
qualimap_00000709 55108174.9308111 55108291.8741445 29
qualimap_00000985 55018968.0420277 55019084.9853611 26
qualimap_00001765 55889223.4234733 55889252.6593066 11
qualimap_00000529 55014395.8733212 55014512.8166545 28
qualimap_00000769 55997813.9844678 55997843.2203011 33
qualimap_00000781 55997843.2203011 55997872.4561345 33
qualimap_00000385 52531039.5729369 52531273.4596036 4
qualimap_00001837 55112749.6436167 55112866.5869501 29
qualimap_00000973 55015536.2458439 55015653.1891772 27
qualimap_00000517 55113890.0161394 55113967.9783616 23
qualimap_00000793 52849976.3479251 52850132.2723696 15
qualimap_00001753 56193954.2680945 56193983.5039279 31
qualimap_00000505 55109315.3033338 55109432.2466671 24
qualimap_00000961 51060336.7016352 51060570.5883019 0
qualimap_00001165 52508998.4872712 52509232.3739378 3
qualimap_00000121 51660698.1735273 51660932.060194 2
qualimap_00001957 57249875.5194116 57250031.443856 12
qualimap_00001585 52510138.8597938 52510372.7464605 2
qualimap_00001189 51061667.136245 51061901.0229116 0
qualimap_00001369 55016676.6183665 55016793.5616998 28
qualimap_00001921 55115035.1303357 55115113.0925579 23
qualimap_00000241 55386280.9333951 55386358.8956173 22
qualimap_00000109 55116180.244532 55116258.2067542 23
qualimap_00001381 55110455.6758564 55110572.6191897 25
qualimap_00001177 55017816.9908891 55017933.9342225 27
qualimap_00001393 52532179.9454596 52532413.8321262 5
qualimap_00000097 58243924.5729716 58243953.8088049 6
qualimap_00000253 55111596.048379 55111712.9917124 24
qualimap_00001573 55112736.4209017 55112853.364235 25
qualimap_00001357 52511279.2323165 52511513.1189831 3
qualimap_00001405 52533320.3179822 52533554.2046489 4
qualimap_00001645 51062997.5708547 51063231.4575214 0
qualimap_00000085 55430891.0489916 55431046.973436 16
qualimap_00001969 55117325.3587283 55117403.3209506 23
qualimap_00001417 52534460.6905048 52534694.5771715 5
qualimap_00001153 51064328.0054644 51064561.8921311 0
qualimap_00000265 55018957.3634118 55019074.3067451 28
qualimap_00000073 52535601.0630275 52535834.9496941 4
qualimap_00001429 51065658.4400742 51065892.3267409 0
qualimap_00001141 51661838.5460499 51662072.4327166 1
qualimap_00001561 55020097.7359344 55020214.6792677 27
qualimap_00001441 51662978.9185726 51663212.8052392 0
qualimap_00000061 55118470.4729247 55118548.4351469 23
qualimap_00000157 52536741.4355501 52536975.3222168 5
qualimap_00001261 51663168.9806597 51663402.8673263 1
qualimap_00000181 51664309.3531823 51664543.239849 0
qualimap_00000193 52512419.6048391 52512653.4915058 2
qualimap_00001273 55997882.1859968 55997911.4218301 30
qualimap_00001249 52513559.9773617 52513793.8640284 3
qualimap_00001609 55997872.4561345 55997901.6919678 33
qualimap_00001285 55119615.587121 55119693.5493432 23
qualimap_00000169 55021238.108457 55021355.0517904 26
qualimap_00001933 52537881.8080728 52538115.6947394 4
qualimap_00001621 55020108.4145504 55020225.3578837 28
qualimap_00001297 51664499.4152694 51664733.3019361 1
qualimap_00001237 52539022.1805954 52539256.0672621 5
qualimap_00000205 55997911.4218301 55997940.6576634 30
qualimap_00001945 55997901.6919678 55997930.9278011 33
qualimap_00000313 52514700.3498844 52514934.236551 2
qualimap_00001309 52540162.553118 52540396.4397847 4
qualimap_00001225 51665639.7877921 51665873.6744587 0
qualimap_00000217 55021248.787073 55021365.7304064 27
qualimap_00001597 52515840.722407 52516074.6090737 3
qualimap_00001321 51666400.0361405 51666633.9228072 1
qualimap_00000145 55120760.7013173 55120838.6635396 23
qualimap_00001213 51667540.4086631 51667774.2953298 0
qualimap_00001333 52516981.0949296 52517214.9815963 2
qualimap_00000133 55113876.7934243 55113993.7367577 24
qualimap_00001345 55997930.9278011 55997960.1636345 33
qualimap_00000229 55997940.6576634 55997969.8934968 30
qualimap_00001201 51667730.4707502 51667964.3574169 1
qualimap_00001633 51668870.8432729 51669104.7299395 0
qualimap_00000037 55387421.3059178 55387499.26814 21
qualimap_00000289 55115017.165947 55115134.1092803 29
qualimap_00001549 55121905.8155137 55121983.7777359 23
qualimap_00000011 55999087.2764446 55999116.512278 34
qualimap_00000013 56107346.0319982 56107375.2678315 7
qualimap_00001501 51669060.90536 51669294.7920266 1
qualimap_00001465 55388561.6784404 55388639.6406626 22
qualimap_00000025 55022378.4809797 55022495.424313 28
qualimap_00000049 52541302.9256407 52541536.8123073 5
qualimap_00001513 52542443.2981633 52542677.18483 4
qualimap_00001537 55022389.1595957 55022506.102929 26
qualimap_00001657 51670201.2778826 51670435.1645493 0
qualimap_00001129 52794143.5873506 52794377.4740173 5
qualimap_00001909 55023529.5321183 55023646.4754516 27
